,enter_time,leave_time
flow_5_0,31.0,56.0
flow_5_1,43.0,68.0
flow_5_2,55.0,86.0
flow_5_3,80.0,105.0
flow_5_4,82.0,108.0
flow_5_5,91.0,116.0
flow_5_6,103.0,128.0
flow_20_0,110.0,196.0
flow_4_0,112.0,137.0
flow_5_7,115.0,140.0
flow_4_1,131.0,166.0
flow_4_2,136.0,169.0
flow_5_8,140.0,167.0
flow_5_9,142.0,169.0
flow_20_1,150.0,200.0
flow_5_10,151.0,186.0
flow_4_3,170.0,206.0
flow_5_11,170.0,206.0
flow_4_4,172.0,210.0
flow_5_12,190.0,215.0
flow_5_13,192.0,218.0
flow_5_14,199.0,224.0
flow_4_5,200.0,225.0
flow_4_6,202.0,228.0
flow_21_0,210.0,266.0
flow_4_7,220.0,245.0
flow_4_8,227.0,252.0
flow_5_15,230.0,255.0
flow_5_16,232.0,258.0
flow_5_17,235.0,260.0
flow_21_1,240.0,270.0
flow_21_2,242.0,286.0
flow_4_9,247.0,276.0
flow_4_10,250.0,280.0
flow_20_2,250.0,286.0
flow_20_3,252.0,290.0
flow_21_3,259.0,290.0
flow_4_11,270.0,297.0
flow_4_12,272.0,299.0
flow_5_18,290.0,315.0
flow_5_19,292.0,318.0
flow_20_4,300.0,346.0
flow_20_5,302.0,350.0
flow_4_13,307.0,332.0
flow_4_14,310.0,335.0
flow_5_20,310.0,335.0
flow_5_21,312.0,338.0
flow_5_22,315.0,340.0
flow_5_23,317.0,356.0
flow_5_24,320.0,360.0
flow_20_6,320.0,366.0
flow_4_15,329.0,356.0
flow_4_16,331.0,359.0
flow_21_4,340.0,367.0
flow_20_7,349.0,406.0
flow_5_25,350.0,377.0
flow_4_17,350.0,377.0
flow_5_26,352.0,379.0
flow_4_18,352.0,379.0
flow_5_27,370.0,395.0
flow_5_28,372.0,398.0
flow_4_19,377.0,416.0
flow_4_20,380.0,420.0
flow_21_5,389.0,446.0
flow_5_29,390.0,417.0
flow_21_6,391.0,450.0
flow_5_30,393.0,419.0
flow_5_31,410.0,435.0
flow_5_32,415.0,440.0
flow_21_7,420.0,476.0
flow_4_21,420.0,456.0
flow_4_22,422.0,460.0
flow_4_23,427.0,462.0
flow_5_33,427.0,456.0
flow_20_8,430.0,476.0
flow_5_34,439.0,464.0
flow_4_24,450.0,486.0
flow_4_25,452.0,490.0
flow_5_35,460.0,487.0
flow_5_36,463.0,489.0
flow_21_8,470.0,496.0
flow_21_9,473.0,499.0
