,enter_time,leave_time
flow_15_0,1.0,29.0
flow_10_0,40.0,65.0
flow_15_1,41.0,96.0
flow_10_1,43.0,68.0
flow_10_2,55.0,80.0
flow_10_3,80.0,107.0
flow_15_2,81.0,126.0
flow_10_4,82.0,109.0
flow_10_5,91.0,116.0
flow_10_6,103.0,146.0
flow_15_3,121.0,186.0
flow_11_0,139.0,164.0
flow_10_7,140.0,165.0
flow_11_1,141.0,166.0
flow_10_8,142.0,168.0
flow_10_9,145.0,170.0
flow_10_10,151.0,176.0
flow_11_2,153.0,178.0
flow_11_3,156.0,181.0
flow_15_4,161.0,190.0
flow_10_11,170.0,197.0
flow_11_4,176.0,201.0
flow_11_5,179.0,204.0
flow_10_12,190.0,215.0
flow_10_13,192.0,218.0
flow_10_14,199.0,224.0
flow_15_5,201.0,246.0
flow_11_6,210.0,235.0
flow_10_15,211.0,236.0
flow_11_7,213.0,238.0
flow_10_16,230.0,257.0
flow_11_8,230.0,257.0
flow_10_17,235.0,260.0
flow_14_0,240.0,267.0
flow_15_6,241.0,269.0
flow_11_9,247.0,276.0
flow_11_10,250.0,280.0
flow_11_11,269.0,294.0
flow_10_18,270.0,295.0
flow_11_12,271.0,296.0
flow_10_19,272.0,298.0
flow_15_7,281.0,309.0
flow_11_13,283.0,316.0
flow_14_1,290.0,326.0
flow_10_20,290.0,317.0
flow_14_2,292.0,330.0
flow_10_21,292.0,319.0
flow_10_22,295.0,336.0
flow_11_14,300.0,336.0
flow_10_23,307.0,340.0
flow_14_3,310.0,346.0
flow_11_15,320.0,356.0
flow_15_8,321.0,349.0
flow_11_16,322.0,360.0
flow_10_24,340.0,365.0
flow_10_25,342.0,368.0
flow_10_26,360.0,396.0
flow_15_9,361.0,416.0
flow_10_27,363.0,400.0
flow_11_17,367.0,396.0
flow_10_28,367.0,402.0
flow_14_4,369.0,416.0
flow_11_18,370.0,399.0
flow_11_19,372.0,402.0
flow_10_29,379.0,405.0
flow_11_20,390.0,426.0
flow_10_30,391.0,426.0
flow_11_21,393.0,430.0
flow_15_10,401.0,446.0
flow_11_22,409.0,434.0
flow_10_31,410.0,435.0
flow_11_23,411.0,436.0
flow_10_32,415.0,440.0
flow_10_33,427.0,456.0
flow_14_5,430.0,466.0
flow_14_6,432.0,470.0
flow_11_24,437.0,476.0
flow_11_25,440.0,480.0
flow_15_11,441.0,469.0
flow_14_7,450.0,496.0
flow_10_34,450.0,477.0
flow_10_35,453.0,479.0
flow_11_26,459.0,484.0
flow_11_27,462.0,487.0
flow_10_36,470.0,506.0
flow_11_28,479.0,506.0
flow_15_12,481.0,566.0
flow_11_29,482.0,509.0
flow_10_37,490.0,515.0
flow_10_38,492.0,518.0
flow_11_30,500.0,525.0
flow_11_31,502.0,528.0
flow_10_39,510.0,546.0
flow_10_40,513.0,550.0
flow_15_13,521.0,570.0
flow_11_32,521.0,547.0
flow_10_41,523.0,576.0
flow_11_33,524.0,549.0
flow_14_8,550.0,586.0
flow_10_42,550.0,580.0
flow_10_43,552.0,596.0
flow_15_14,561.0,589.0
flow_11_34,567.0,596.0
flow_11_35,570.0,600.0
flow_10_44,570.0,600.0
flow_11_36,572.0,602.0
flow_10_45,573.0,602.0
flow_14_9,580.0,616.0
flow_14_10,583.0,620.0
flow_10_46,583.0,608.0
flow_11_37,597.0,636.0
flow_11_38,600.0,640.0
flow_10_47,600.0,636.0
flow_15_15,601.0,656.0
flow_10_48,620.0,645.0
flow_11_39,620.0,645.0
flow_10_49,622.0,648.0
flow_11_40,622.0,648.0
flow_11_41,625.0,650.0
flow_10_50,640.0,667.0
flow_15_16,641.0,696.0
flow_10_51,643.0,669.0
flow_10_52,655.0,680.0
flow_11_42,656.0,681.0
flow_11_43,658.0,683.0
flow_11_44,671.0,706.0
flow_10_53,680.0,707.0
flow_15_17,681.0,716.0
flow_10_54,682.0,709.0
flow_11_45,690.0,726.0
flow_11_46,693.0,730.0
flow_11_47,709.0,734.0
flow_10_55,710.0,735.0
flow_14_11,710.0,746.0
flow_10_56,712.0,738.0
flow_11_48,712.0,737.0
flow_10_57,715.0,740.0
flow_15_18,721.0,749.0
flow_14_12,739.0,776.0
flow_10_58,740.0,765.0
flow_11_49,740.0,765.0
flow_14_13,741.0,780.0
flow_10_59,742.0,768.0
flow_11_50,742.0,768.0
flow_10_60,751.0,786.0
flow_11_51,760.0,787.0
flow_15_19,761.0,826.0
flow_11_52,762.0,789.0
flow_10_61,763.0,790.0
flow_11_53,789.0,816.0
flow_10_62,790.0,817.0
flow_11_54,792.0,819.0
flow_10_63,792.0,819.0
flow_15_20,801.0,830.0
flow_14_14,810.0,846.0
flow_11_55,820.0,856.0
flow_10_64,820.0,856.0
flow_10_65,822.0,860.0
flow_11_56,823.0,860.0
flow_10_66,825.0,886.0
flow_14_15,830.0,866.0
flow_14_16,832.0,870.0
flow_11_57,840.0,886.0
flow_15_21,841.0,869.0
flow_11_58,842.0,890.0
flow_10_67,850.0,890.0
flow_10_68,852.0,892.0
flow_11_59,860.0,892.0
flow_11_60,862.0,895.0
flow_10_69,870.0,895.0
flow_10_70,873.0,898.0
flow_14_17,879.0,936.0
flow_11_61,880.0,926.0
flow_15_22,881.0,936.0
flow_11_62,882.0,930.0
flow_14_18,882.0,940.0
flow_10_71,883.0,926.0
flow_11_63,904.0,946.0
flow_11_64,907.0,949.0
flow_11_65,909.0,966.0
flow_10_72,910.0,946.0
flow_10_73,912.0,950.0
flow_10_74,919.0,966.0
flow_15_23,921.0,956.0
flow_10_75,940.0,970.0
flow_10_76,943.0,986.0
flow_14_19,949.0,976.0
flow_10_77,955.0,990.0
flow_15_24,961.0,1026.0
flow_10_78,967.0,993.0
flow_11_66,970.0,995.0
flow_11_67,972.0,998.0
flow_11_68,989.0,1014.0
flow_11_69,991.0,1016.0
flow_11_70,994.0,1019.0
flow_11_71,996.0,1021.0
flow_10_79,1000.0,1036.0
flow_14_20,1000.0,1027.0
flow_15_25,1001.0,1030.0
flow_10_80,1002.0,1040.0
flow_11_72,1030.0,1055.0
flow_10_81,1030.0,1055.0
flow_11_73,1032.0,1058.0
flow_10_82,1033.0,1058.0
flow_11_74,1035.0,1060.0
flow_10_83,1035.0,1060.0
flow_11_75,1037.0,1076.0
flow_10_84,1039.0,1076.0
flow_15_26,1041.0,1069.0
flow_11_76,1047.0,1080.0
flow_11_77,1050.0,1096.0
flow_10_85,1060.0,1096.0
flow_14_21,1060.0,1136.0
flow_10_86,1063.0,1100.0
flow_10_87,1080.0,1116.0
flow_15_27,1081.0,1136.0
flow_11_78,1084.0,1116.0
flow_10_88,1087.0,1120.0
flow_11_79,1087.0,1120.0
flow_11_80,1089.0,1146.0
flow_14_22,1109.0,1140.0
flow_10_89,1110.0,1146.0
flow_14_23,1112.0,1156.0
flow_10_90,1113.0,1150.0
flow_15_28,1121.0,1156.0
flow_10_91,1123.0,1166.0
flow_11_81,1130.0,1166.0
flow_11_82,1132.0,1169.0
flow_10_92,1140.0,1170.0
flow_11_83,1150.0,1175.0
flow_11_84,1152.0,1178.0
flow_10_93,1160.0,1185.0
flow_15_29,1161.0,1226.0
flow_10_94,1162.0,1188.0
flow_11_85,1169.0,1216.0
flow_10_95,1171.0,1216.0
flow_11_86,1171.0,1220.0
flow_14_24,1180.0,1226.0
flow_11_87,1189.0,1236.0
flow_10_96,1190.0,1220.0
flow_11_88,1191.0,1240.0
flow_11_89,1194.0,1242.0
flow_10_97,1195.0,1236.0
flow_11_90,1196.0,1245.0
flow_14_25,1200.0,1230.0
flow_15_30,1201.0,1230.0
flow_11_91,1219.0,1247.0
flow_10_98,1220.0,1245.0
flow_10_99,1222.0,1248.0
flow_10_100,1240.0,1265.0
flow_15_31,1241.0,1296.0
flow_10_101,1243.0,1268.0
flow_11_92,1247.0,1272.0
flow_11_93,1250.0,1275.0
flow_11_94,1253.0,1278.0
flow_10_102,1255.0,1280.0
flow_14_26,1269.0,1296.0
flow_11_95,1270.0,1306.0
flow_11_96,1277.0,1310.0
flow_15_32,1281.0,1316.0
flow_14_27,1289.0,1316.0
flow_10_103,1290.0,1336.0
flow_14_28,1292.0,1319.0
flow_10_104,1292.0,1340.0
flow_10_105,1295.0,1342.0
flow_10_106,1303.0,1345.0
flow_11_97,1320.0,1345.0
flow_15_33,1321.0,1376.0
flow_11_98,1322.0,1348.0
flow_10_107,1330.0,1355.0
flow_10_108,1332.0,1358.0
flow_11_99,1334.0,1359.0
flow_11_100,1337.0,1362.0
flow_11_101,1339.0,1364.0
flow_10_109,1339.0,1364.0
flow_15_34,1361.0,1396.0
flow_10_110,1370.0,1406.0
flow_10_111,1372.0,1410.0
flow_10_112,1375.0,1436.0
flow_11_102,1379.0,1406.0
flow_11_103,1381.0,1409.0
flow_10_113,1387.0,1440.0
flow_14_29,1389.0,1426.0
flow_14_30,1391.0,1430.0
flow_15_35,1401.0,1429.0
flow_10_114,1410.0,1442.0
flow_10_115,1413.0,1445.0
flow_11_104,1420.0,1445.0
flow_11_105,1422.0,1448.0
flow_14_31,1429.0,1476.0
flow_10_116,1430.0,1455.0
flow_11_106,1437.0,1462.0
flow_11_107,1440.0,1465.0
flow_15_36,1441.0,1476.0
flow_11_108,1442.0,1467.0
flow_10_117,1450.0,1496.0
flow_10_118,1452.0,1500.0
flow_11_109,1460.0,1496.0
flow_11_110,1463.0,1500.0
flow_11_111,1466.0,1516.0
flow_14_32,1469.0,1506.0
flow_10_119,1470.0,1516.0
flow_10_120,1473.0,1520.0
flow_15_37,1481.0,1509.0
flow_11_112,1481.0,1520.0
flow_10_121,1483.0,1522.0
flow_10_122,1495.0,1525.0
flow_11_113,1510.0,1535.0
flow_11_114,1513.0,1538.0
flow_10_123,1520.0,1545.0
flow_15_38,1521.0,1566.0
flow_10_124,1522.0,1548.0
flow_11_115,1530.0,1555.0
flow_10_125,1531.0,1556.0
flow_11_116,1533.0,1558.0
flow_11_117,1550.0,1576.0
flow_10_126,1550.0,1577.0
flow_11_118,1553.0,1579.0
flow_10_127,1555.0,1580.0
flow_14_33,1560.0,1587.0
flow_15_39,1561.0,1589.0
flow_11_119,1570.0,1596.0
flow_11_120,1573.0,1599.0
flow_10_128,1580.0,1605.0
flow_10_129,1582.0,1608.0
flow_11_121,1587.0,1626.0
flow_11_122,1590.0,1630.0
flow_15_40,1601.0,1636.0
flow_10_130,1610.0,1646.0
flow_10_131,1612.0,1650.0
flow_10_132,1615.0,1666.0
flow_14_34,1629.0,1656.0
flow_14_35,1631.0,1659.0
flow_11_123,1639.0,1666.0
flow_10_133,1640.0,1670.0
flow_15_41,1641.0,1696.0
flow_11_124,1641.0,1669.0
flow_10_134,1642.0,1686.0
flow_10_135,1651.0,1690.0
flow_11_125,1667.0,1706.0
flow_11_126,1670.0,1710.0
flow_10_136,1670.0,1706.0
flow_11_127,1672.0,1726.0
flow_10_137,1675.0,1709.0
flow_15_42,1681.0,1716.0
flow_10_138,1700.0,1727.0
flow_11_128,1700.0,1730.0
flow_11_129,1702.0,1732.0
flow_10_139,1702.0,1729.0
flow_11_130,1705.0,1735.0
flow_11_131,1707.0,1737.0
flow_14_36,1710.0,1746.0
flow_14_37,1712.0,1750.0
flow_11_132,1717.0,1756.0
flow_11_133,1720.0,1760.0
flow_10_140,1720.0,1756.0
flow_15_43,1721.0,1749.0
flow_10_141,1723.0,1760.0
flow_14_38,1740.0,1786.0
flow_11_134,1747.0,1772.0
flow_11_135,1750.0,1775.0
flow_10_142,1750.0,1775.0
flow_10_143,1752.0,1778.0
flow_11_136,1752.0,1777.0
flow_10_144,1759.0,1806.0
flow_14_39,1760.0,1790.0
flow_15_44,1761.0,1789.0
flow_11_137,1770.0,1806.0
flow_10_145,1771.0,1810.0
flow_11_138,1790.0,1826.0
flow_10_146,1790.0,1826.0
flow_11_139,1793.0,1830.0
flow_15_45,1801.0,1846.0
flow_14_40,1809.0,1846.0
flow_10_147,1810.0,1835.0
flow_11_140,1810.0,1835.0
flow_10_148,1812.0,1838.0
flow_10_149,1830.0,1857.0
flow_11_141,1830.0,1857.0
flow_11_142,1832.0,1859.0
flow_10_150,1833.0,1859.0
flow_14_41,1840.0,1867.0
flow_15_46,1841.0,1869.0
flow_10_151,1850.0,1877.0
flow_10_152,1855.0,1880.0
flow_11_143,1869.0,1916.0
flow_14_42,1870.0,1897.0
flow_11_144,1871.0,1920.0
flow_10_153,1880.0,1916.0
flow_15_47,1881.0,1936.0
flow_10_154,1882.0,1920.0
flow_11_145,1890.0,1922.0
flow_10_155,1891.0,1922.0
flow_11_146,1892.0,1925.0
flow_14_43,1909.0,1936.0
flow_11_147,1910.0,1946.0
flow_10_156,1910.0,1946.0
flow_10_157,1915.0,1949.0
flow_15_48,1921.0,1986.0
flow_11_148,1929.0,1954.0
flow_11_149,1931.0,1956.0
flow_10_158,1940.0,1965.0
flow_10_159,1942.0,1968.0
flow_11_150,1950.0,1975.0
flow_10_160,1951.0,1976.0
flow_11_151,1952.0,1978.0
flow_15_49,1961.0,1990.0
flow_11_152,1966.0,1996.0
flow_11_153,1969.0,2000.0
flow_10_161,1970.0,1997.0
flow_10_162,1975.0,2000.0
flow_14_44,1980.0,2007.0
flow_14_45,1982.0,2009.0
flow_11_154,2000.0,2036.0
flow_15_50,2001.0,2056.0
flow_11_155,2002.0,2040.0
flow_10_163,2010.0,2037.0
flow_10_164,2012.0,2039.0
flow_10_165,2030.0,2066.0
flow_10_166,2032.0,2070.0
flow_11_156,2040.0,2067.0
flow_15_51,2041.0,2096.0
flow_11_157,2042.0,2069.0
flow_10_167,2050.0,2086.0
flow_10_168,2052.0,2090.0
flow_11_158,2060.0,2087.0
flow_11_159,2062.0,2089.0
flow_11_160,2065.0,2106.0
flow_11_161,2067.0,2110.0
flow_11_162,2070.0,2112.0
flow_14_46,2080.0,2126.0
flow_15_52,2081.0,2126.0
flow_14_47,2082.0,2130.0
flow_10_169,2090.0,2115.0
flow_10_170,2092.0,2118.0
flow_10_171,2095.0,2120.0
flow_10_172,2097.0,2146.0
flow_11_163,2097.0,2146.0
flow_11_164,2100.0,2150.0
flow_11_165,2119.0,2152.0
flow_10_173,2120.0,2150.0
flow_15_53,2121.0,2166.0
flow_11_166,2121.0,2155.0
flow_10_174,2122.0,2152.0
flow_10_175,2131.0,2156.0
flow_11_167,2137.0,2176.0
flow_11_168,2143.0,2180.0
flow_11_169,2146.0,2196.0
flow_10_176,2150.0,2177.0
flow_14_48,2160.0,2187.0
flow_15_54,2161.0,2189.0
flow_14_49,2162.0,2189.0
flow_11_170,2170.0,2200.0
flow_10_177,2170.0,2197.0
flow_10_178,2172.0,2199.0
flow_11_171,2173.0,2202.0
flow_10_179,2179.0,2204.0
flow_14_50,2190.0,2236.0
flow_11_172,2197.0,2226.0
flow_10_180,2200.0,2227.0
flow_15_55,2201.0,2236.0
flow_10_181,2203.0,2229.0
flow_11_173,2219.0,2246.0
flow_11_174,2221.0,2249.0
flow_14_51,2229.0,2286.0
flow_10_182,2230.0,2266.0
flow_10_183,2232.0,2270.0
flow_15_56,2241.0,2286.0
flow_11_175,2250.0,2275.0
flow_10_184,2250.0,2275.0
flow_11_176,2252.0,2278.0
flow_10_185,2253.0,2278.0
flow_11_177,2255.0,2280.0
flow_10_186,2263.0,2306.0
flow_10_187,2275.0,2310.0
flow_11_178,2280.0,2307.0
flow_15_57,2281.0,2316.0
flow_11_179,2282.0,2309.0
flow_10_188,2287.0,2326.0
flow_11_180,2297.0,2326.0
flow_11_181,2300.0,2330.0
flow_14_52,2300.0,2336.0
flow_10_189,2310.0,2346.0
flow_10_190,2313.0,2350.0
flow_11_182,2319.0,2346.0
flow_11_183,2321.0,2349.0
flow_15_58,2321.0,2356.0
flow_14_53,2329.0,2356.0
flow_10_191,2330.0,2366.0
flow_10_192,2335.0,2369.0
flow_11_184,2360.0,2386.0
flow_15_59,2361.0,2416.0
flow_11_185,2363.0,2389.0
flow_11_186,2365.0,2391.0
flow_14_54,2370.0,2416.0
flow_14_55,2372.0,2420.0
flow_11_187,2373.0,2398.0
flow_10_193,2380.0,2405.0
flow_10_194,2382.0,2408.0
flow_10_195,2385.0,2410.0
flow_10_196,2387.0,2426.0
flow_11_188,2390.0,2426.0
flow_11_189,2392.0,2429.0
flow_15_60,2401.0,2466.0
flow_11_190,2409.0,2434.0
flow_10_197,2410.0,2435.0
flow_11_191,2412.0,2437.0
flow_10_198,2412.0,2438.0
flow_10_199,2419.0,2444.0
flow_11_192,2440.0,2476.0
flow_15_61,2441.0,2470.0
flow_10_200,2450.0,2477.0
flow_10_201,2452.0,2479.0
flow_10_202,2455.0,2482.0
flow_11_193,2470.0,2506.0
flow_11_194,2472.0,2510.0
flow_14_56,2480.0,2516.0
flow_10_203,2480.0,2507.0
flow_15_62,2481.0,2516.0
flow_10_204,2482.0,2509.0
flow_10_205,2491.0,2526.0
flow_14_57,2500.0,2576.0
flow_14_58,2502.0,2580.0
flow_10_206,2520.0,2547.0
flow_11_195,2520.0,2547.0
flow_15_63,2521.0,2576.0
flow_10_207,2522.0,2549.0
flow_11_196,2522.0,2549.0
flow_11_197,2527.0,2566.0
flow_10_208,2527.0,2566.0
flow_11_198,2530.0,2570.0
flow_11_199,2549.0,2586.0
flow_10_209,2550.0,2586.0
flow_11_200,2551.0,2590.0
flow_10_210,2553.0,2590.0
flow_15_64,2561.0,2616.0
flow_10_211,2563.0,2592.0
flow_10_212,2590.0,2636.0
flow_11_201,2590.0,2636.0
flow_10_213,2592.0,2640.0
flow_11_202,2592.0,2639.0
flow_10_214,2599.0,2642.0
flow_15_65,2601.0,2656.0
flow_11_203,2620.0,2645.0
flow_10_215,2620.0,2645.0
flow_11_204,2622.0,2648.0
flow_10_216,2623.0,2648.0
flow_11_205,2625.0,2650.0
flow_11_206,2627.0,2666.0
flow_11_207,2630.0,2670.0
flow_10_217,2640.0,2666.0
flow_15_66,2641.0,2676.0
flow_11_208,2650.0,2686.0
flow_14_59,2650.0,2677.0
flow_14_60,2652.0,2679.0
flow_11_209,2652.0,2690.0
flow_11_210,2657.0,2692.0
flow_10_218,2660.0,2687.0
flow_10_219,2662.0,2689.0
flow_10_220,2671.0,2696.0
flow_11_211,2671.0,2696.0
flow_11_212,2674.0,2699.0
flow_11_213,2676.0,2701.0
flow_14_61,2680.0,2707.0
flow_15_67,2681.0,2709.0
flow_10_221,2683.0,2716.0
flow_10_222,2695.0,2720.0
flow_14_62,2700.0,2746.0
flow_14_63,2702.0,2750.0
flow_10_223,2707.0,2736.0
flow_10_224,2719.0,2756.0
flow_11_214,2720.0,2756.0
flow_15_68,2721.0,2749.0
flow_11_215,2723.0,2760.0
flow_11_216,2725.0,2762.0
flow_10_225,2740.0,2765.0
