,enter_time,leave_time
flow_1_0,1.0,46.0
flow_22_0,1.0,36.0
flow_1_1,13.0,50.0
flow_1_2,25.0,53.0
flow_1_3,37.0,106.0
flow_22_1,41.0,69.0
flow_1_4,49.0,110.0
flow_1_5,61.0,126.0
flow_1_6,73.0,130.0
flow_22_2,81.0,136.0
flow_1_7,85.0,186.0
flow_1_8,97.0,190.0
flow_1_9,109.0,356.0
flow_1_10,121.0,360.0
flow_22_3,121.0,166.0
flow_1_11,133.0,386.0
flow_1_12,145.0,390.0
flow_1_13,157.0,816.0
flow_22_4,161.0,206.0
flow_1_14,169.0,820.0
flow_1_15,181.0,886.0
flow_1_16,193.0,889.0
flow_22_5,201.0,229.0
flow_1_17,205.0,892.0
flow_1_18,217.0,895.0
flow_1_19,229.0,897.0
flow_0_0,239.0,356.0
flow_1_20,241.0,900.0
flow_22_6,241.0,286.0
flow_0_1,241.0,360.0
flow_1_21,253.0,902.0
flow_1_22,265.0,905.0
flow_1_23,277.0,907.0
flow_0_2,280.0,386.0
flow_22_7,281.0,309.0
flow_1_24,289.0,910.0
flow_1_25,301.0,966.0
flow_0_3,310.0,390.0
flow_23_0,310.0,396.0
flow_23_1,312.0,400.0
flow_0_4,312.0,816.0
flow_1_26,313.0,970.0
flow_22_8,321.0,396.0
flow_1_27,325.0,1016.0
flow_1_28,337.0,1020.0
flow_1_29,349.0,1056.0
flow_22_9,361.0,400.0
flow_1_30,361.0,1060.0
flow_23_2,370.0,402.0
flow_23_3,372.0,405.0
flow_1_31,373.0,1126.0
flow_1_32,385.0,1130.0
flow_1_33,397.0,1246.0
flow_0_5,400.0,820.0
flow_22_10,401.0,429.0
flow_0_6,402.0,886.0
flow_1_34,409.0,1250.0
flow_23_4,410.0,435.0
flow_0_7,420.0,890.0
flow_1_35,421.0,1266.0
flow_0_8,422.0,892.0
flow_1_36,433.0,1270.0
flow_22_11,441.0,486.0
flow_1_37,445.0,1286.0
flow_0_9,450.0,895.0
flow_0_10,452.0,897.0
flow_1_38,457.0,1290.0
flow_1_39,469.0,1316.0
flow_0_11,480.0,900.0
flow_22_12,481.0,556.0
flow_1_40,481.0,1319.0
flow_0_12,482.0,902.0
flow_1_41,493.0,1322.0
flow_0_13,500.0,905.0
flow_0_14,502.0,907.0
flow_0_15,505.0,910.0
flow_1_42,505.0,1325.0
flow_0_16,507.0,966.0
flow_0_17,510.0,970.0
flow_0_18,512.0,1016.0
flow_1_43,517.0,1327.0
flow_22_13,521.0,560.0
flow_1_44,529.0,1330.0
flow_23_5,530.0,557.0
flow_23_6,532.0,559.0
flow_1_45,541.0,1332.0
flow_23_7,550.0,636.0
flow_1_46,553.0,1335.0
flow_0_19,560.0,1020.0
flow_22_14,561.0,636.0
flow_0_20,562.0,1056.0
flow_1_47,565.0,1337.0
flow_23_8,570.0,640.0
flow_23_9,572.0,676.0
flow_1_48,577.0,1340.0
flow_1_49,589.0,1366.0
flow_0_21,600.0,1060.0
flow_22_15,601.0,640.0
flow_1_50,601.0,1370.0
flow_0_22,602.0,1126.0
flow_23_10,610.0,680.0
flow_0_23,620.0,1130.0
flow_0_24,622.0,1246.0
flow_22_16,641.0,676.0
flow_0_25,660.0,1250.0
flow_0_26,662.0,1266.0
flow_22_17,681.0,716.0
flow_23_11,690.0,717.0
flow_23_12,692.0,719.0
flow_22_18,721.0,796.0
flow_0_27,730.0,1270.0
flow_0_28,732.0,1286.0
flow_23_13,737.0,796.0
flow_0_29,737.0,1289.0
flow_0_30,740.0,1316.0
flow_0_31,759.0,1319.0
flow_22_19,761.0,800.0
flow_0_32,762.0,1322.0
flow_0_33,789.0,1325.0
flow_22_20,801.0,916.0
flow_22_21,841.0,920.0
flow_0_34,850.0,1327.0
flow_0_35,852.0,1330.0
flow_0_36,857.0,1332.0
flow_23_14,860.0,916.0
flow_0_37,860.0,1335.0
flow_23_15,862.0,920.0
flow_0_38,862.0,1337.0
flow_0_39,865.0,1340.0
flow_0_40,867.0,1366.0
flow_1_51,868.0,1436.0
flow_0_41,870.0,1370.0
flow_1_52,872.0,1440.0
flow_23_16,879.0,936.0
flow_22_22,881.0,936.0
flow_23_17,882.0,939.0
flow_22_23,921.0,949.0
flow_1_53,936.0,1516.0
flow_1_54,940.0,1520.0
flow_1_55,943.0,1536.0
flow_1_56,946.0,1540.0
flow_1_57,950.0,1566.0
flow_1_58,953.0,1570.0
flow_1_59,956.0,1656.0
flow_1_60,959.0,1660.0
flow_22_24,961.0,1086.0
flow_1_61,962.0,1686.0
flow_1_62,966.0,1690.0
flow_22_25,1001.0,1090.0
flow_1_63,1017.0,1736.0
flow_1_64,1021.0,1739.0
flow_0_42,1030.0,1436.0
flow_0_43,1032.0,1440.0
flow_22_26,1041.0,1106.0
flow_1_65,1068.0,1816.0
flow_1_66,1071.0,1819.0
flow_23_18,1080.0,1106.0
flow_22_27,1081.0,1110.0
flow_23_19,1083.0,1109.0
flow_23_20,1100.0,1166.0
flow_23_21,1103.0,1170.0
flow_1_67,1105.0,1822.0
flow_1_68,1109.0,1825.0
flow_23_22,1120.0,1236.0
flow_22_28,1121.0,1166.0
flow_0_44,1130.0,1516.0
flow_0_45,1132.0,1520.0
flow_0_46,1150.0,1536.0
flow_0_47,1152.0,1540.0
flow_0_48,1155.0,1566.0
flow_0_49,1157.0,1570.0
flow_0_50,1160.0,1656.0
flow_22_29,1161.0,1236.0
flow_0_51,1162.0,1660.0
flow_1_69,1175.0,1827.0
flow_1_70,1179.0,1830.0
flow_22_30,1201.0,1240.0
flow_23_23,1210.0,1240.0
flow_23_24,1212.0,1256.0
flow_23_25,1215.0,1260.0
flow_23_26,1217.0,1296.0
flow_0_52,1220.0,1686.0
flow_0_53,1223.0,1689.0
flow_22_31,1241.0,1296.0
flow_0_54,1260.0,1736.0
flow_0_55,1263.0,1739.0
flow_22_32,1281.0,1309.0
flow_1_71,1296.0,1876.0
flow_1_72,1300.0,1879.0
flow_1_73,1316.0,1882.0
flow_22_33,1321.0,1406.0
flow_0_56,1330.0,1816.0
flow_1_74,1332.0,1885.0
flow_0_57,1333.0,1820.0
flow_1_75,1336.0,1887.0
flow_1_76,1340.0,1890.0
flow_22_34,1361.0,1410.0
flow_1_77,1366.0,1966.0
flow_1_78,1370.0,1969.0
flow_1_79,1373.0,2046.0
flow_1_80,1376.0,2050.0
flow_1_81,1380.0,2106.0
flow_0_58,1380.0,1822.0
flow_1_82,1383.0,2110.0
flow_0_59,1383.0,1825.0
flow_1_83,1386.0,2156.0
flow_1_84,1389.0,2160.0
flow_1_85,1392.0,2162.0
flow_1_86,1396.0,2165.0
flow_22_35,1401.0,1546.0
flow_23_27,1410.0,1546.0
flow_23_28,1412.0,1549.0
flow_1_87,1417.0,2167.0
flow_1_88,1421.0,2170.0
flow_0_60,1440.0,1827.0
flow_22_36,1441.0,1550.0
flow_0_61,1442.0,1830.0
flow_0_62,1470.0,1876.0
flow_0_63,1472.0,1880.0
flow_22_37,1481.0,1576.0
flow_1_89,1488.0,2206.0
flow_1_90,1491.0,2210.0
flow_0_64,1500.0,1882.0
flow_0_65,1502.0,1885.0
flow_0_66,1520.0,1887.0
flow_22_38,1521.0,1580.0
flow_0_67,1522.0,1890.0
flow_23_29,1540.0,1576.0
flow_23_30,1542.0,1580.0
flow_0_68,1560.0,1966.0
flow_22_39,1561.0,1596.0
flow_0_69,1562.0,1970.0
flow_1_91,1565.0,2346.0
flow_1_92,1569.0,2350.0
flow_1_93,1585.0,2352.0
flow_23_31,1590.0,1646.0
flow_23_32,1592.0,1650.0
flow_0_70,1600.0,2046.0
flow_22_40,1601.0,1646.0
flow_0_71,1602.0,2050.0
flow_1_94,1612.0,2355.0
flow_1_95,1616.0,2357.0
flow_1_96,1620.0,2360.0
flow_0_72,1630.0,2106.0
flow_0_73,1632.0,2110.0
flow_22_41,1641.0,1716.0
flow_23_33,1650.0,1716.0
flow_23_34,1652.0,1719.0
flow_22_42,1681.0,1720.0
flow_1_97,1706.0,2476.0
flow_0_74,1720.0,2156.0
flow_22_43,1721.0,1776.0
flow_0_75,1722.0,2160.0
flow_1_98,1732.0,2480.0
flow_1_99,1736.0,2556.0
flow_1_100,1740.0,2560.0
flow_23_35,1750.0,1777.0
flow_23_36,1752.0,1779.0
flow_0_76,1760.0,2162.0
flow_22_44,1761.0,1846.0
flow_0_77,1762.0,2165.0
flow_0_78,1765.0,2167.0
flow_0_79,1767.0,2170.0
flow_0_80,1770.0,2206.0
flow_0_81,1772.0,2210.0
flow_1_101,1786.0,2646.0
flow_1_102,1790.0,2650.0
flow_0_82,1790.0,2346.0
flow_0_83,1792.0,2350.0
flow_22_45,1801.0,1850.0
flow_22_46,1841.0,1896.0
flow_23_37,1850.0,1896.0
flow_23_38,1852.0,1899.0
flow_23_39,1855.0,1936.0
flow_23_40,1857.0,1939.0
flow_1_103,1867.0,2736.0
flow_1_104,1870.0,2740.0
flow_1_105,1873.0,2806.0
flow_1_106,1876.0,2810.0
flow_1_107,1880.0,2976.0
flow_22_47,1881.0,1936.0
flow_1_108,1883.0,2980.0
flow_22_48,1921.0,1986.0
flow_1_109,1926.0,3086.0
flow_1_110,1930.0,3090.0
flow_1_111,1933.0,3126.0
flow_1_112,1936.0,3129.0
flow_1_113,1940.0,3156.0
flow_0_84,1940.0,2352.0
flow_0_85,1942.0,2355.0
flow_1_114,1943.0,3159.0
flow_22_49,1961.0,1990.0
flow_0_86,1970.0,2357.0
flow_0_87,1972.0,2360.0
flow_0_88,1990.0,2476.0
flow_0_89,1992.0,2480.0
flow_22_50,2001.0,2076.0
flow_0_90,2010.0,2556.0
flow_0_91,2012.0,2560.0
flow_0_92,2015.0,2646.0
flow_1_115,2017.0,3186.0
flow_0_93,2017.0,2650.0
flow_1_116,2020.0,3190.0
flow_0_94,2020.0,2736.0
flow_0_95,2022.0,2740.0
flow_22_51,2041.0,2080.0
flow_22_52,2081.0,2216.0
flow_1_117,2097.0,3296.0
flow_1_118,2100.0,3300.0
flow_0_96,2100.0,2806.0
flow_0_97,2103.0,2809.0
flow_0_98,2105.0,2976.0
flow_0_99,2107.0,2979.0
flow_0_100,2110.0,3086.0
flow_0_101,2112.0,3090.0
flow_0_102,2115.0,3126.0
flow_0_103,2117.0,3130.0
flow_23_41,2117.0,2216.0
flow_0_104,2120.0,3156.0
flow_23_42,2120.0,2220.0
flow_22_53,2121.0,2220.0
flow_0_105,2122.0,3160.0
flow_1_119,2156.0,3406.0
flow_1_120,2160.0,3410.0
flow_22_54,2161.0,2286.0
flow_0_106,2180.0,3186.0
flow_0_107,2183.0,3189.0
flow_0_108,2185.0,3296.0
flow_0_109,2188.0,3299.0
flow_22_55,2201.0,2290.0
flow_0_110,2204.0,3406.0
flow_1_121,2206.0,3436.0
flow_0_111,2207.0,3410.0
flow_1_122,2209.0,3439.0
flow_23_43,2210.0,2286.0
flow_1_123,2212.0,3456.0
flow_23_44,2212.0,2289.0
flow_1_124,2216.0,3459.0
flow_1_125,2219.0,3462.0
flow_1_126,2222.0,3465.0
flow_0_112,2230.0,3436.0
flow_0_113,2232.0,3440.0
flow_23_45,2240.0,2326.0
flow_22_56,2241.0,2326.0
flow_23_46,2242.0,2329.0
flow_1_127,2256.0,3467.0
flow_1_128,2259.0,3470.0
flow_23_47,2270.0,2426.0
flow_0_114,2270.0,3456.0
flow_23_48,2272.0,2430.0
flow_0_115,2273.0,3460.0
flow_23_49,2275.0,2446.0
flow_23_50,2277.0,2450.0
flow_22_57,2281.0,2330.0
flow_0_116,2320.0,3462.0
flow_22_58,2321.0,2426.0
flow_0_117,2323.0,3465.0
flow_0_118,2326.0,3467.0
flow_23_51,2330.0,2466.0
flow_22_59,2361.0,2430.0
flow_1_129,2396.0,3516.0
flow_0_119,2397.0,3470.0
flow_1_130,2399.0,3519.0
flow_22_60,2401.0,2446.0
flow_1_131,2403.0,nan
flow_1_132,2406.0,nan
flow_1_133,2409.0,nan
flow_1_134,2412.0,nan
flow_23_52,2420.0,2470.0
flow_23_53,2422.0,2576.0
flow_22_61,2441.0,2469.0
flow_22_62,2481.0,2576.0
flow_22_63,2521.0,2580.0
flow_1_135,2527.0,nan
flow_1_136,2530.0,nan
flow_22_64,2561.0,2589.0
flow_22_65,2601.0,2716.0
flow_1_137,2606.0,nan
flow_1_138,2610.0,nan
flow_22_66,2641.0,2720.0
flow_0_120,2650.0,3516.0
flow_0_121,2653.0,3520.0
flow_0_122,2670.0,nan
flow_0_123,2673.0,nan
flow_22_67,2681.0,2826.0
flow_1_139,2696.0,nan
flow_1_140,2700.0,nan
flow_0_124,2710.0,nan
flow_0_125,2713.0,nan
flow_0_126,2715.0,nan
flow_0_127,2717.0,nan
flow_0_128,2720.0,nan
flow_22_68,2721.0,2830.0
flow_0_129,2723.0,nan
flow_23_54,2760.0,2826.0
flow_22_69,2761.0,2846.0
flow_23_55,2762.0,2830.0
flow_1_141,2786.0,nan
flow_1_142,2790.0,nan
flow_22_70,2801.0,2850.0
flow_0_130,2810.0,nan
flow_0_131,2813.0,nan
flow_23_56,2830.0,2886.0
flow_23_57,2832.0,2889.0
flow_22_71,2841.0,2886.0
flow_0_132,2853.0,nan
flow_0_133,2856.0,nan
flow_1_143,2856.0,nan
flow_1_144,2860.0,nan
flow_22_72,2881.0,2916.0
flow_22_73,2921.0,3116.0
flow_23_58,2950.0,3116.0
flow_23_59,2952.0,3119.0
flow_23_60,2957.0,3136.0
flow_23_61,2960.0,3140.0
flow_22_74,2961.0,3120.0
flow_23_62,2962.0,3166.0
flow_23_63,2980.0,3170.0
flow_23_64,2983.0,3246.0
flow_22_75,3001.0,3136.0
flow_1_145,3026.0,nan
flow_23_65,3030.0,3250.0
flow_1_146,3030.0,nan
flow_23_66,3033.0,3266.0
flow_22_76,3041.0,3140.0
flow_23_67,3050.0,3270.0
flow_22_77,3081.0,3166.0
flow_0_134,3120.0,nan
flow_22_78,3121.0,3170.0
flow_0_135,3123.0,nan
flow_1_147,3137.0,nan
flow_1_148,3141.0,nan
flow_22_79,3161.0,3246.0
flow_1_149,3177.0,nan
flow_1_150,3181.0,nan
flow_22_80,3201.0,3250.0
flow_1_151,3206.0,nan
flow_1_152,3210.0,nan
flow_1_153,3236.0,nan
flow_1_154,3240.0,nan
flow_22_81,3241.0,3269.0
flow_0_136,3270.0,nan
flow_23_68,3270.0,3396.0
flow_23_69,3272.0,3400.0
flow_0_137,3273.0,nan
flow_0_138,3275.0,nan
flow_0_139,3277.0,nan
flow_0_140,3280.0,nan
flow_22_82,3281.0,3396.0
flow_0_141,3282.0,nan
flow_23_70,3310.0,3416.0
flow_0_142,3310.0,nan
flow_0_143,3313.0,nan
flow_22_83,3321.0,3400.0
flow_1_155,3346.0,nan
flow_1_156,3349.0,nan
flow_22_84,3361.0,3416.0
flow_0_144,3400.0,nan
flow_22_85,3401.0,3486.0
flow_0_145,3403.0,nan
flow_23_71,3410.0,3486.0
flow_23_72,3412.0,3490.0
flow_22_86,3441.0,3490.0
flow_1_157,3456.0,nan
flow_0_146,3460.0,nan
flow_0_147,3463.0,nan
flow_23_73,3469.0,3494.0
flow_23_74,3471.0,3496.0
flow_22_87,3481.0,3556.0
flow_1_158,3482.0,nan
flow_1_159,3486.0,nan
