,enter_time,leave_time
flow_17_0,58.0,86.0
flow_6_0,67.0,96.0
flow_6_1,70.0,99.0
flow_6_2,82.0,107.0
flow_7_0,85.0,110.0
flow_16_0,90.0,126.0
flow_6_3,94.0,119.0
flow_7_1,97.0,146.0
flow_17_1,99.0,126.0
flow_6_4,106.0,146.0
flow_7_2,109.0,150.0
flow_6_5,140.0,165.0
flow_6_6,142.0,168.0
flow_7_3,147.0,186.0
flow_7_4,150.0,190.0
flow_16_1,170.0,206.0
flow_7_5,180.0,236.0
flow_17_2,180.0,207.0
flow_6_7,180.0,236.0
flow_7_6,182.0,240.0
flow_6_8,182.0,240.0
flow_7_7,185.0,256.0
flow_7_8,187.0,259.0
flow_7_9,193.0,262.0
flow_6_9,200.0,256.0
flow_6_10,202.0,260.0
flow_6_11,230.0,262.0
flow_6_12,232.0,265.0
flow_7_10,240.0,265.0
flow_7_11,242.0,268.0
flow_17_3,270.0,306.0
flow_7_12,270.0,295.0
flow_16_2,270.0,306.0
flow_17_4,272.0,310.0
flow_7_13,272.0,298.0
flow_16_3,273.0,310.0
flow_7_14,275.0,300.0
flow_7_15,277.0,326.0
flow_6_13,280.0,326.0
flow_7_16,280.0,330.0
flow_6_14,282.0,330.0
flow_6_15,310.0,346.0
flow_6_16,312.0,350.0
flow_7_17,320.0,346.0
flow_17_5,330.0,357.0
flow_6_17,330.0,366.0
flow_6_18,332.0,370.0
flow_17_6,332.0,359.0
flow_6_19,335.0,386.0
flow_6_20,337.0,390.0
flow_16_4,340.0,406.0
flow_6_21,340.0,392.0
flow_16_5,342.0,410.0
flow_6_22,342.0,395.0
flow_7_18,357.0,386.0
flow_6_23,359.0,397.0
flow_7_19,360.0,390.0
flow_6_24,362.0,400.0
flow_7_20,362.0,392.0
flow_7_21,365.0,395.0
flow_7_22,367.0,397.0
flow_16_6,370.0,412.0
flow_7_23,370.0,400.0
flow_6_25,380.0,426.0
flow_6_26,382.0,430.0
flow_17_7,400.0,436.0
flow_16_7,409.0,436.0
flow_6_27,410.0,446.0
flow_6_28,412.0,450.0
flow_6_29,415.0,452.0
flow_6_30,418.0,455.0
flow_7_24,430.0,455.0
flow_6_31,430.0,457.0
flow_17_8,430.0,466.0
flow_7_25,432.0,458.0
flow_7_26,435.0,460.0
flow_7_27,437.0,476.0
flow_17_9,457.0,486.0
flow_17_10,460.0,489.0
flow_7_28,460.0,496.0
flow_7_29,462.0,500.0
flow_6_32,480.0,505.0
flow_6_33,482.0,508.0
flow_6_34,485.0,510.0
flow_6_35,487.0,513.0
flow_7_30,490.0,515.0
flow_7_31,492.0,518.0
flow_16_8,510.0,556.0
flow_6_36,510.0,537.0
flow_16_9,512.0,560.0
flow_7_32,520.0,545.0
flow_7_33,522.0,548.0
flow_7_34,525.0,550.0
flow_7_35,527.0,566.0
flow_6_37,529.0,566.0
flow_7_36,530.0,570.0
flow_6_38,532.0,570.0
flow_16_10,537.0,616.0
flow_7_37,549.0,586.0
flow_6_39,567.0,592.0
flow_17_11,570.0,616.0
flow_6_40,570.0,595.0
flow_17_12,572.0,620.0
flow_6_41,572.0,597.0
flow_7_38,577.0,602.0
flow_17_13,578.0,666.0
flow_7_39,580.0,605.0
flow_7_40,582.0,607.0
flow_7_41,585.0,610.0
flow_7_42,589.0,636.0
flow_6_42,590.0,636.0
flow_6_43,593.0,640.0
flow_6_44,597.0,656.0
flow_6_45,600.0,660.0
flow_16_11,610.0,666.0
flow_16_12,612.0,670.0
flow_7_43,620.0,656.0
flow_6_46,640.0,676.0
flow_6_47,642.0,680.0
flow_6_48,645.0,682.0
flow_6_49,647.0,685.0
flow_7_44,670.0,695.0
flow_7_45,672.0,698.0
flow_6_50,680.0,716.0
flow_17_14,690.0,726.0
flow_17_15,692.0,730.0
flow_6_51,700.0,736.0
flow_6_52,702.0,740.0
flow_7_46,710.0,737.0
flow_7_47,712.0,739.0
flow_7_48,715.0,776.0
flow_7_49,717.0,780.0
flow_6_53,720.0,776.0
flow_17_16,720.0,747.0
flow_16_13,720.0,747.0
flow_16_14,722.0,749.0
flow_6_54,722.0,780.0
flow_6_55,739.0,782.0
flow_7_50,740.0,782.0
flow_7_51,742.0,785.0
flow_6_56,742.0,785.0
flow_7_52,745.0,787.0
flow_7_53,747.0,790.0
flow_7_54,750.0,806.0
flow_17_17,769.0,796.0
flow_6_57,770.0,806.0
flow_6_58,772.0,810.0
flow_16_15,780.0,816.0
flow_7_55,780.0,810.0
flow_7_56,782.0,846.0
flow_17_18,789.0,816.0
flow_6_59,800.0,846.0
flow_16_16,800.0,836.0
flow_6_60,802.0,850.0
flow_16_17,802.0,840.0
flow_6_61,805.0,866.0
flow_7_57,810.0,850.0
flow_7_58,812.0,866.0
flow_7_59,830.0,870.0
flow_6_62,830.0,870.0
flow_17_19,830.0,886.0
flow_7_60,832.0,872.0
flow_6_63,832.0,872.0
flow_6_64,835.0,875.0
flow_6_65,847.0,877.0
flow_6_66,850.0,880.0
flow_7_61,850.0,875.0
flow_7_62,852.0,878.0
flow_6_67,867.0,896.0
flow_17_20,869.0,916.0
flow_16_18,870.0,916.0
flow_7_63,870.0,897.0
flow_16_19,872.0,920.0
flow_6_68,874.0,900.0
flow_7_64,877.0,926.0
flow_7_65,880.0,930.0
flow_6_69,900.0,927.0
flow_7_66,906.0,932.0
flow_7_67,909.0,935.0
flow_7_68,911.0,937.0
flow_7_69,914.0,940.0
flow_6_70,920.0,945.0
flow_6_71,922.0,948.0
flow_6_72,927.0,1006.0
flow_17_21,940.0,967.0
flow_16_20,950.0,986.0
flow_7_70,959.0,1006.0
flow_7_71,962.0,1009.0
flow_6_73,967.0,1010.0
flow_6_74,970.0,1026.0
flow_6_75,989.0,1030.0
flow_17_22,990.0,1017.0
flow_6_76,992.0,1032.0
flow_7_72,999.0,1026.0
flow_16_21,1000.0,1046.0
flow_7_73,1001.0,1029.0
flow_16_22,1002.0,1050.0
flow_17_23,1009.0,1046.0
flow_6_77,1009.0,1035.0
flow_6_78,1012.0,1038.0
flow_7_74,1019.0,1056.0
flow_7_75,1022.0,1060.0
flow_6_79,1030.0,1057.0
flow_6_80,1032.0,1059.0
flow_17_24,1040.0,1126.0
flow_7_76,1050.0,1096.0
flow_7_77,1052.0,1100.0
flow_7_78,1057.0,1116.0
flow_7_79,1060.0,1120.0
flow_6_81,1060.0,1096.0
flow_6_82,1062.0,1099.0
flow_17_25,1069.0,1130.0
flow_16_23,1079.0,1126.0
flow_7_80,1079.0,1136.0
flow_6_83,1080.0,1116.0
flow_7_81,1082.0,1139.0
flow_6_84,1082.0,1119.0
flow_16_24,1082.0,1129.0
flow_7_82,1099.0,1156.0
flow_6_85,1110.0,1137.0
flow_6_86,1112.0,1139.0
flow_17_26,1129.0,1166.0
flow_16_25,1140.0,1167.0
flow_7_83,1140.0,1176.0
flow_7_84,1142.0,1180.0
flow_6_87,1150.0,1177.0
flow_6_88,1152.0,1179.0
flow_6_89,1155.0,1182.0
flow_6_90,1157.0,1184.0
flow_7_85,1160.0,1185.0
flow_17_27,1160.0,1216.0
flow_7_86,1162.0,1188.0
flow_16_26,1180.0,1216.0
flow_6_91,1180.0,1205.0
flow_7_87,1180.0,1205.0
flow_6_92,1182.0,1208.0
flow_7_88,1187.0,1226.0
flow_17_28,1189.0,1220.0
flow_7_89,1190.0,1230.0
flow_7_90,1192.0,1232.0
flow_7_91,1195.0,1235.0
flow_16_27,1210.0,1256.0
flow_6_93,1210.0,1235.0
flow_6_94,1212.0,1238.0
flow_6_95,1215.0,1240.0
flow_6_96,1217.0,1243.0
flow_7_92,1217.0,1242.0
flow_7_93,1220.0,1245.0
flow_7_94,1222.0,1247.0
flow_6_97,1240.0,1276.0
flow_6_98,1243.0,1280.0
flow_17_29,1260.0,1296.0
flow_7_95,1260.0,1316.0
flow_6_99,1260.0,1316.0
flow_6_100,1262.0,1320.0
flow_7_96,1262.0,1320.0
flow_16_28,1280.0,1326.0
flow_7_97,1280.0,1336.0
flow_17_30,1280.0,1326.0
flow_6_101,1280.0,1336.0
flow_16_29,1282.0,1330.0
flow_7_98,1297.0,1339.0
flow_7_99,1300.0,1342.0
flow_7_100,1302.0,1345.0
flow_7_101,1305.0,1347.0
flow_16_30,1310.0,1366.0
flow_17_31,1320.0,1366.0
flow_6_102,1320.0,1345.0
flow_6_103,1322.0,1348.0
flow_7_102,1337.0,1376.0
flow_7_103,1340.0,1380.0
flow_7_104,1342.0,1382.0
flow_7_105,1345.0,1385.0
flow_6_104,1350.0,1377.0
flow_6_105,1352.0,1379.0
flow_17_32,1370.0,1397.0
flow_7_106,1380.0,1407.0
flow_6_106,1390.0,1415.0
flow_6_107,1392.0,1418.0
flow_6_108,1395.0,1420.0
flow_7_107,1409.0,1434.0
flow_7_108,1411.0,1436.0
flow_7_109,1414.0,1439.0
flow_6_109,1420.0,1456.0
flow_6_110,1422.0,1460.0
flow_16_31,1439.0,1466.0
flow_6_111,1440.0,1476.0
flow_16_32,1441.0,1469.0
flow_6_112,1442.0,1480.0
flow_7_110,1450.0,1476.0
flow_7_111,1453.0,1479.0
flow_6_113,1460.0,1496.0
flow_6_114,1462.0,1500.0
flow_6_115,1465.0,1526.0
flow_6_116,1467.0,1530.0
flow_17_33,1470.0,1506.0
flow_7_112,1470.0,1496.0
flow_6_117,1470.0,1532.0
flow_17_34,1472.0,1510.0
flow_7_113,1473.0,1499.0
flow_16_33,1477.0,1506.0
flow_16_34,1480.0,1510.0
flow_17_35,1489.0,1546.0
flow_6_118,1490.0,1535.0
flow_7_114,1500.0,1526.0
flow_7_115,1503.0,1529.0
flow_7_116,1507.0,1532.0
flow_6_119,1509.0,1537.0
flow_7_117,1510.0,1535.0
flow_6_120,1512.0,1540.0
flow_6_121,1530.0,1557.0
flow_7_118,1530.0,1557.0
flow_7_119,1532.0,1559.0
flow_17_36,1537.0,1566.0
flow_16_35,1539.0,1566.0
flow_17_37,1540.0,1569.0
flow_7_120,1550.0,1577.0
flow_7_121,1552.0,1579.0
flow_7_122,1555.0,1581.0
flow_16_36,1580.0,1636.0
flow_7_123,1590.0,1615.0
flow_6_122,1590.0,1615.0
flow_6_123,1592.0,1618.0
flow_7_124,1592.0,1618.0
flow_6_124,1595.0,1620.0
flow_6_125,1597.0,1623.0
flow_6_126,1600.0,1625.0
flow_6_127,1602.0,1628.0
flow_7_125,1610.0,1646.0
flow_17_38,1620.0,1666.0
flow_7_126,1629.0,1654.0
flow_7_127,1631.0,1656.0
flow_6_128,1640.0,1676.0
flow_16_37,1640.0,1667.0
flow_6_129,1642.0,1680.0
flow_6_130,1660.0,1706.0
flow_6_131,1662.0,1710.0
flow_17_39,1670.0,1756.0
flow_17_40,1672.0,1760.0
flow_7_128,1680.0,1707.0
flow_6_132,1680.0,1726.0
flow_6_133,1682.0,1730.0
flow_7_129,1682.0,1709.0
flow_7_130,1685.0,1726.0
flow_7_131,1687.0,1730.0
flow_16_38,1689.0,1756.0
flow_7_132,1690.0,1732.0
flow_16_39,1691.0,1760.0
flow_7_133,1692.0,1735.0
flow_6_134,1700.0,1732.0
flow_6_135,1702.0,1735.0
flow_16_40,1709.0,1796.0
flow_6_136,1720.0,1745.0
flow_7_134,1720.0,1745.0
flow_7_135,1723.0,1748.0
flow_6_137,1727.0,1766.0
flow_7_136,1727.0,1766.0
flow_6_138,1730.0,1770.0
flow_6_139,1732.0,1786.0
flow_7_137,1734.0,1770.0
flow_6_140,1738.0,1790.0
flow_17_41,1747.0,1796.0
flow_17_42,1750.0,1800.0
flow_6_141,1757.0,1806.0
flow_6_142,1762.0,1809.0
flow_7_138,1767.0,1806.0
flow_7_139,1770.0,1810.0
flow_7_140,1790.0,1815.0
flow_6_143,1790.0,1815.0
flow_16_41,1790.0,1826.0
flow_6_144,1792.0,1818.0
flow_7_141,1792.0,1818.0
flow_6_145,1798.0,1836.0
flow_7_142,1810.0,1836.0
flow_16_42,1830.0,1855.0
flow_7_143,1830.0,1876.0
flow_6_146,1830.0,1876.0
flow_7_144,1832.0,1880.0
flow_6_147,1832.0,1880.0
flow_16_43,1836.0,1861.0
flow_17_43,1840.0,1865.0
flow_17_44,1842.0,1868.0
flow_6_148,1857.0,1883.0
flow_6_149,1860.0,1885.0
flow_7_145,1870.0,1906.0
flow_7_146,1872.0,1910.0
flow_17_45,1879.0,1916.0
flow_16_44,1880.0,1916.0
flow_7_147,1890.0,1926.0
flow_7_148,1892.0,1930.0
flow_6_150,1910.0,1935.0
flow_6_151,1912.0,1938.0
flow_7_149,1917.0,1956.0
flow_17_46,1917.0,1946.0
flow_7_150,1920.0,1960.0
flow_7_151,1922.0,1976.0
flow_6_152,1930.0,1957.0
flow_6_153,1932.0,1959.0
flow_6_154,1935.0,1976.0
flow_6_155,1937.0,1980.0
flow_16_45,1939.0,2006.0
flow_6_156,1940.0,1982.0
flow_7_152,1940.0,1980.0
flow_16_46,1941.0,2010.0
flow_7_153,1943.0,1982.0
flow_7_154,1946.0,1985.0
flow_7_155,1949.0,1987.0
flow_17_47,1960.0,2006.0
flow_7_156,1970.0,1995.0
flow_6_157,1970.0,1995.0
flow_7_157,1972.0,1998.0
flow_6_158,1972.0,1998.0
flow_6_159,1977.0,2016.0
flow_6_160,1980.0,2020.0
flow_6_161,1990.0,2036.0
flow_16_47,1999.0,2026.0
flow_6_162,2007.0,2040.0
flow_7_158,2020.0,2056.0
flow_17_48,2020.0,2076.0
flow_7_159,2023.0,2060.0
flow_7_160,2025.0,2062.0
