,enter_time,leave_time
flow_3_0,1.0,36.0
flow_3_1,13.0,41.0
flow_3_2,25.0,56.0
flow_3_3,37.0,65.0
flow_3_4,49.0,86.0
flow_3_5,61.0,90.0
flow_3_6,73.0,101.0
flow_3_7,85.0,116.0
flow_3_8,97.0,146.0
flow_22_0,100.0,236.0
flow_22_1,102.0,240.0
flow_3_9,109.0,150.0
flow_3_10,121.0,152.0
flow_3_11,133.0,161.0
flow_22_2,140.0,316.0
flow_3_12,145.0,186.0
flow_3_13,157.0,190.0
flow_3_14,169.0,206.0
flow_3_15,181.0,210.0
flow_3_16,193.0,221.0
flow_3_17,205.0,256.0
flow_3_18,217.0,260.0
flow_23_0,219.0,316.0
flow_23_1,221.0,320.0
flow_3_19,229.0,336.0
flow_2_0,229.0,256.0
flow_22_3,230.0,320.0
flow_2_1,231.0,259.0
flow_22_4,232.0,406.0
flow_3_20,241.0,340.0
flow_3_21,253.0,342.0
flow_3_22,265.0,345.0
flow_3_23,277.0,347.0
flow_3_24,289.0,350.0
flow_22_5,290.0,410.0
flow_22_6,292.0,412.0
flow_2_2,300.0,336.0
flow_3_25,301.0,352.0
flow_2_3,302.0,340.0
flow_22_7,311.0,415.0
flow_3_26,313.0,355.0
flow_3_27,325.0,357.0
flow_3_28,337.0,365.0
flow_3_29,349.0,396.0
flow_3_30,361.0,400.0
flow_2_4,370.0,397.0
flow_2_5,372.0,399.0
flow_3_31,373.0,466.0
flow_3_32,385.0,470.0
flow_2_6,390.0,466.0
flow_2_7,392.0,469.0
flow_3_33,397.0,486.0
flow_23_2,400.0,436.0
flow_23_3,402.0,440.0
flow_3_34,409.0,490.0
flow_22_8,410.0,437.0
flow_22_9,412.0,439.0
flow_2_8,420.0,486.0
flow_3_35,421.0,506.0
flow_2_9,422.0,490.0
flow_22_10,431.0,526.0
flow_3_36,433.0,510.0
flow_2_10,440.0,506.0
flow_23_4,440.0,526.0
flow_23_5,442.0,530.0
flow_2_11,442.0,510.0
flow_3_37,445.0,556.0
flow_3_38,457.0,560.0
flow_3_39,469.0,562.0
flow_2_12,470.0,556.0
flow_2_13,472.0,560.0
flow_2_14,475.0,562.0
flow_2_15,477.0,565.0
flow_2_16,480.0,567.0
flow_3_40,481.0,565.0
flow_2_17,482.0,570.0
flow_22_11,490.0,530.0
flow_3_41,493.0,567.0
flow_23_6,500.0,546.0
flow_23_7,502.0,549.0
flow_3_42,505.0,570.0
flow_3_43,517.0,572.0
