,enter_time,leave_time
flow_19_0,31.0,126.0
flow_9_0,59.0,86.0
flow_9_1,70.0,95.0
flow_9_2,87.0,112.0
flow_9_3,94.0,119.0
flow_8_0,97.0,136.0
flow_19_1,100.0,130.0
flow_8_1,100.0,140.0
flow_8_2,109.0,142.0
flow_9_4,120.0,145.0
flow_8_3,121.0,146.0
flow_9_5,122.0,148.0
flow_9_6,137.0,162.0
flow_19_2,140.0,196.0
flow_9_7,142.0,167.0
flow_8_4,157.0,182.0
flow_8_5,160.0,185.0
flow_8_6,162.0,187.0
flow_9_8,167.0,206.0
flow_9_9,170.0,210.0
flow_19_3,180.0,236.0
flow_8_7,180.0,207.0
flow_18_0,190.0,236.0
flow_18_1,192.0,240.0
flow_8_8,199.0,224.0
flow_9_10,200.0,225.0
flow_9_11,202.0,228.0
flow_8_9,204.0,229.0
flow_8_10,207.0,246.0
flow_9_12,207.0,246.0
flow_8_11,217.0,250.0
flow_8_12,237.0,276.0
flow_9_13,240.0,276.0
flow_9_14,242.0,280.0
flow_19_4,250.0,296.0
flow_19_5,252.0,300.0
flow_9_15,260.0,285.0
flow_9_16,262.0,288.0
flow_8_13,270.0,316.0
flow_19_6,271.0,302.0
flow_8_14,273.0,320.0
flow_8_15,276.0,322.0
flow_8_16,279.0,325.0
flow_9_17,280.0,316.0
flow_9_18,287.0,320.0
flow_18_2,287.0,336.0
flow_9_19,290.0,322.0
flow_18_3,290.0,340.0
flow_8_17,307.0,346.0
flow_18_4,309.0,376.0
flow_9_20,309.0,346.0
flow_19_7,311.0,337.0
flow_9_21,312.0,350.0
flow_8_18,330.0,355.0
flow_8_19,332.0,358.0
flow_9_22,339.0,364.0
flow_9_23,342.0,367.0
flow_9_24,346.0,371.0
flow_8_20,349.0,386.0
flow_8_21,351.0,390.0
flow_19_8,360.0,396.0
flow_9_25,369.0,406.0
flow_9_26,372.0,410.0
flow_18_5,379.0,446.0
flow_8_22,380.0,406.0
flow_9_27,390.0,426.0
flow_8_23,397.0,426.0
flow_8_24,400.0,430.0
flow_8_25,402.0,432.0
flow_9_28,410.0,435.0
flow_9_29,417.0,466.0
flow_8_26,420.0,466.0
flow_9_30,420.0,470.0
flow_8_27,427.0,469.0
flow_18_6,440.0,476.0
flow_9_31,450.0,486.0
flow_8_28,450.0,486.0
flow_19_9,450.0,477.0
flow_8_29,452.0,490.0
flow_19_10,452.0,479.0
flow_9_32,452.0,490.0
flow_8_30,470.0,495.0
flow_19_11,471.0,526.0
flow_8_31,472.0,498.0
flow_9_33,480.0,505.0
flow_9_34,482.0,508.0
flow_18_7,489.0,526.0
flow_8_32,489.0,514.0
flow_18_8,491.0,530.0
flow_8_33,494.0,519.0
flow_8_34,497.0,536.0
flow_9_35,500.0,536.0
flow_9_36,502.0,540.0
flow_9_37,505.0,542.0
flow_19_12,511.0,576.0
flow_8_35,530.0,566.0
flow_8_36,537.0,570.0
flow_9_38,540.0,567.0
flow_8_37,540.0,586.0
flow_18_9,540.0,576.0
flow_9_39,547.0,586.0
flow_9_40,550.0,590.0
flow_19_13,551.0,579.0
flow_9_41,552.0,592.0
flow_8_38,554.0,590.0
flow_8_39,557.0,592.0
flow_8_40,579.0,616.0
flow_9_42,579.0,616.0
flow_9_43,582.0,620.0
flow_19_14,591.0,636.0
flow_9_44,597.0,623.0
flow_9_45,600.0,625.0
flow_18_10,610.0,637.0
flow_9_46,610.0,646.0
flow_18_11,612.0,639.0
flow_8_41,620.0,647.0
flow_8_42,622.0,649.0
flow_9_47,629.0,654.0
flow_18_12,660.0,716.0
flow_9_48,660.0,685.0
flow_9_49,662.0,688.0
flow_9_50,667.0,692.0
flow_9_51,670.0,695.0
flow_8_43,670.0,695.0
flow_8_44,672.0,698.0
flow_8_45,675.0,700.0
flow_8_46,677.0,726.0
flow_19_15,690.0,717.0
flow_19_16,692.0,719.0
flow_9_52,700.0,727.0
flow_8_47,700.0,730.0
flow_18_13,700.0,746.0
flow_8_48,702.0,732.0
flow_8_49,705.0,735.0
flow_8_50,707.0,737.0
flow_9_53,720.0,756.0
flow_9_54,722.0,760.0
flow_9_55,727.0,762.0
flow_19_17,730.0,776.0
flow_9_56,730.0,765.0
flow_18_14,750.0,777.0
flow_9_57,757.0,786.0
flow_8_51,760.0,787.0
flow_9_58,760.0,789.0
flow_8_52,762.0,789.0
flow_8_53,765.0,792.0
flow_8_54,767.0,794.0
flow_8_55,770.0,797.0
flow_8_56,772.0,799.0
flow_18_15,779.0,806.0
flow_19_18,780.0,807.0
flow_9_59,780.0,826.0
flow_9_60,782.0,830.0
flow_8_57,790.0,826.0
flow_18_16,796.0,821.0
flow_8_58,797.0,829.0
flow_9_61,799.0,832.0
flow_19_19,800.0,876.0
flow_8_59,800.0,832.0
flow_9_62,802.0,835.0
flow_8_60,819.0,856.0
flow_9_63,820.0,856.0
flow_8_61,822.0,859.0
flow_19_20,831.0,880.0
flow_8_62,844.0,886.0
flow_8_63,847.0,890.0
flow_18_17,859.0,896.0
flow_9_64,870.0,906.0
flow_8_64,870.0,906.0
flow_8_65,872.0,910.0
flow_9_65,872.0,910.0
flow_18_18,890.0,917.0
flow_18_19,892.0,919.0
flow_8_66,900.0,936.0
flow_8_67,903.0,940.0
flow_9_66,910.0,937.0
flow_9_67,912.0,939.0
flow_9_68,915.0,942.0
flow_9_69,917.0,944.0
flow_19_21,920.0,956.0
flow_9_70,920.0,946.0
flow_8_68,920.0,945.0
flow_9_71,922.0,949.0
flow_19_22,922.0,960.0
flow_9_72,939.0,976.0
flow_8_69,940.0,976.0
flow_8_70,942.0,980.0
flow_9_73,942.0,980.0
flow_19_23,951.0,986.0
flow_9_74,960.0,996.0
flow_8_71,960.0,996.0
flow_9_75,967.0,1000.0
flow_9_76,970.0,1016.0
flow_18_20,970.0,1006.0
flow_18_21,972.0,1010.0
flow_8_72,990.0,1017.0
flow_8_73,992.0,1019.0
flow_9_77,1000.0,1025.0
flow_8_74,1009.0,1034.0
flow_8_75,1012.0,1037.0
flow_19_24,1020.0,1047.0
flow_9_78,1030.0,1057.0
flow_9_79,1032.0,1059.0
flow_9_80,1035.0,1062.0
flow_9_81,1037.0,1064.0
flow_19_25,1040.0,1086.0
flow_8_76,1050.0,1075.0
flow_8_77,1052.0,1078.0
flow_8_78,1055.0,1080.0
flow_8_79,1057.0,1096.0
flow_18_22,1059.0,1086.0
flow_9_82,1060.0,1096.0
flow_18_23,1062.0,1089.0
flow_9_83,1063.0,1100.0
flow_8_80,1080.0,1116.0
flow_8_81,1082.0,1120.0
flow_8_82,1085.0,1122.0
flow_9_84,1090.0,1117.0
flow_9_85,1092.0,1119.0
flow_8_83,1096.0,1125.0
flow_8_84,1099.0,1127.0
flow_19_26,1100.0,1166.0
flow_8_85,1129.0,1154.0
flow_9_86,1130.0,1155.0
flow_8_86,1131.0,1156.0
flow_9_87,1132.0,1158.0
flow_9_88,1135.0,1160.0
flow_9_89,1137.0,1176.0
flow_19_27,1140.0,1170.0
flow_9_90,1140.0,1180.0
flow_18_24,1159.0,1186.0
flow_18_25,1161.0,1189.0
flow_9_91,1170.0,1197.0
flow_9_92,1172.0,1199.0
flow_8_87,1180.0,1205.0
flow_8_88,1182.0,1208.0
flow_8_89,1185.0,1210.0
flow_8_90,1187.0,1226.0
flow_9_93,1200.0,1227.0
flow_19_28,1200.0,1246.0
flow_19_29,1202.0,1250.0
flow_9_94,1202.0,1229.0
flow_9_95,1205.0,1232.0
flow_8_91,1210.0,1235.0
flow_8_92,1212.0,1238.0
flow_9_96,1227.0,1256.0
flow_9_97,1230.0,1259.0
flow_19_30,1231.0,1286.0
flow_9_98,1234.0,1262.0
flow_8_93,1240.0,1265.0
flow_8_94,1243.0,1268.0
flow_8_95,1245.0,1270.0
flow_8_96,1247.0,1273.0
flow_8_97,1250.0,1275.0
flow_18_26,1259.0,1286.0
flow_9_99,1260.0,1296.0
flow_9_100,1267.0,1300.0
flow_9_101,1270.0,1316.0
flow_18_27,1279.0,1306.0
flow_18_28,1281.0,1309.0
flow_9_102,1282.0,1320.0
flow_19_31,1300.0,1336.0
flow_8_98,1300.0,1325.0
flow_8_99,1303.0,1328.0
flow_8_100,1307.0,1346.0
flow_8_101,1310.0,1350.0
flow_18_29,1319.0,1396.0
flow_9_103,1320.0,1347.0
flow_9_104,1322.0,1349.0
flow_8_102,1330.0,1355.0
flow_19_32,1330.0,1396.0
flow_8_103,1337.0,1376.0
flow_8_104,1340.0,1380.0
flow_9_105,1340.0,1376.0
flow_9_106,1342.0,1380.0
flow_19_33,1351.0,1400.0
flow_8_105,1360.0,1406.0
flow_9_107,1360.0,1406.0
flow_8_106,1362.0,1410.0
flow_8_107,1379.0,1412.0
flow_9_108,1380.0,1410.0
flow_9_109,1382.0,1412.0
flow_8_108,1396.0,1421.0
flow_8_109,1399.0,1424.0
flow_19_34,1400.0,1446.0
flow_9_110,1400.0,1425.0
flow_9_111,1402.0,1428.0
flow_9_112,1407.0,1432.0
flow_9_113,1414.0,1439.0
flow_8_110,1417.0,1456.0
flow_8_111,1420.0,1460.0
flow_9_114,1426.0,1456.0
flow_19_35,1431.0,1466.0
flow_18_30,1440.0,1467.0
flow_18_31,1442.0,1469.0
flow_9_115,1447.0,1476.0
flow_9_116,1450.0,1479.0
flow_8_112,1460.0,1485.0
flow_8_113,1463.0,1488.0
flow_18_32,1470.0,1516.0
flow_9_117,1477.0,1502.0
flow_8_114,1480.0,1505.0
flow_9_118,1480.0,1505.0
flow_9_119,1497.0,1526.0
flow_9_120,1500.0,1529.0
flow_8_115,1500.0,1527.0
flow_8_116,1502.0,1529.0
flow_19_36,1510.0,1546.0
flow_18_33,1510.0,1546.0
flow_18_34,1512.0,1550.0
flow_19_37,1513.0,1550.0
flow_9_121,1519.0,1556.0
flow_8_117,1537.0,1576.0
flow_8_118,1540.0,1580.0
flow_8_119,1544.0,1582.0
flow_8_120,1547.0,1585.0
flow_8_121,1549.0,1587.0
flow_8_122,1552.0,1590.0
flow_19_38,1570.0,1626.0
flow_9_122,1570.0,1595.0
flow_9_123,1572.0,1598.0
flow_8_123,1576.0,1601.0
flow_8_124,1579.0,1604.0
flow_9_124,1590.0,1615.0
flow_9_125,1592.0,1618.0
flow_9_126,1595.0,1620.0
flow_9_127,1597.0,1636.0
flow_9_128,1600.0,1640.0
flow_8_125,1600.0,1636.0
flow_19_39,1600.0,1630.0
flow_8_126,1602.0,1640.0
flow_18_35,1620.0,1647.0
flow_18_36,1622.0,1649.0
flow_8_127,1624.0,1656.0
flow_8_128,1627.0,1660.0
flow_9_129,1639.0,1676.0
flow_18_37,1640.0,1666.0
flow_9_130,1642.0,1680.0
flow_18_38,1643.0,1669.0
flow_8_129,1649.0,1676.0
flow_8_130,1652.0,1679.0
flow_9_131,1660.0,1696.0
flow_19_40,1660.0,1687.0
flow_9_132,1662.0,1700.0
flow_9_133,1665.0,1702.0
flow_8_131,1669.0,1696.0
flow_19_41,1680.0,1756.0
flow_8_132,1700.0,1736.0
flow_9_134,1700.0,1736.0
flow_9_135,1702.0,1740.0
flow_8_133,1703.0,1740.0
flow_8_134,1717.0,1743.0
flow_9_136,1719.0,1744.0
flow_8_135,1720.0,1745.0
flow_9_137,1721.0,1746.0
flow_8_136,1722.0,1748.0
flow_9_138,1724.0,1749.0
flow_9_139,1726.0,1751.0
flow_8_137,1729.0,1766.0
flow_18_39,1730.0,1757.0
flow_19_42,1740.0,1776.0
flow_8_138,1754.0,1786.0
flow_8_139,1757.0,1790.0
flow_9_140,1760.0,1787.0
flow_9_141,1762.0,1789.0
flow_18_40,1770.0,1806.0
flow_8_140,1780.0,1816.0
flow_9_142,1780.0,1816.0
flow_19_43,1780.0,1807.0
flow_8_141,1782.0,1820.0
flow_9_143,1787.0,1820.0
flow_18_41,1789.0,1837.0
flow_9_144,1790.0,1822.0
flow_8_142,1799.0,1824.0
flow_19_44,1800.0,1836.0
flow_8_143,1826.0,1851.0
flow_8_144,1829.0,1854.0
flow_9_145,1830.0,1855.0
flow_19_45,1831.0,1866.0
flow_9_146,1832.0,1858.0
flow_18_42,1840.0,1867.0
flow_9_147,1850.0,1877.0
flow_9_148,1852.0,1879.0
flow_8_145,1860.0,1885.0
flow_8_146,1863.0,1888.0
flow_8_147,1867.0,1906.0
flow_9_149,1870.0,1906.0
flow_9_150,1872.0,1910.0
flow_9_151,1875.0,1912.0
flow_19_46,1880.0,1926.0
flow_8_148,1890.0,1915.0
flow_8_149,1892.0,1918.0
flow_8_150,1920.0,1945.0
flow_19_47,1920.0,1966.0
flow_9_152,1920.0,1945.0
