,enter_time,leave_time
flow_17_0,1.0,29.0
flow_17_1,41.0,69.0
flow_17_2,81.0,146.0
flow_10_0,90.0,115.0
flow_10_1,92.0,118.0
flow_11_0,96.0,121.0
flow_11_1,99.0,136.0
flow_10_2,117.0,156.0
flow_10_3,120.0,160.0
flow_17_3,121.0,150.0
flow_11_2,149.0,186.0
flow_10_4,150.0,186.0
flow_11_3,151.0,190.0
flow_10_5,152.0,190.0
flow_17_4,161.0,236.0
flow_10_6,167.0,206.0
flow_11_4,167.0,206.0
flow_10_7,170.0,210.0
flow_16_0,170.0,236.0
flow_11_5,170.0,210.0
flow_10_8,197.0,226.0
flow_11_6,200.0,227.0
flow_10_9,200.0,229.0
flow_17_5,201.0,240.0
flow_11_7,202.0,229.0
flow_10_10,202.0,246.0
flow_11_8,220.0,247.0
flow_11_9,222.0,249.0
flow_11_10,225.0,252.0
flow_11_11,227.0,254.0
flow_10_11,230.0,255.0
flow_10_12,233.0,258.0
flow_10_13,235.0,260.0
flow_17_6,241.0,296.0
flow_10_14,247.0,276.0
flow_10_15,250.0,279.0
flow_10_16,252.0,282.0
flow_11_12,254.0,279.0
flow_11_13,257.0,282.0
flow_11_14,259.0,284.0
flow_16_1,260.0,296.0
flow_10_17,270.0,316.0
flow_17_7,281.0,336.0
flow_11_15,287.0,316.0
flow_11_16,290.0,319.0
flow_10_18,300.0,325.0
flow_10_19,302.0,328.0
flow_10_20,307.0,356.0
flow_10_21,310.0,360.0
flow_17_8,321.0,376.0
flow_11_17,340.0,365.0
flow_11_18,342.0,368.0
flow_11_19,345.0,370.0
flow_11_20,347.0,386.0
flow_11_21,350.0,390.0
flow_10_22,360.0,387.0
flow_17_9,361.0,396.0
flow_10_23,362.0,389.0
flow_10_24,367.0,406.0
flow_16_2,370.0,397.0
flow_10_25,370.0,410.0
flow_16_3,372.0,399.0
flow_11_22,380.0,406.0
flow_11_23,383.0,409.0
flow_16_4,389.0,426.0
flow_10_26,400.0,436.0
flow_17_10,401.0,429.0
flow_10_27,402.0,440.0
flow_10_28,405.0,456.0
flow_10_29,407.0,459.0
flow_11_24,410.0,437.0
flow_11_25,412.0,439.0
flow_11_26,429.0,456.0
flow_10_30,430.0,476.0
flow_11_27,432.0,459.0
flow_17_11,441.0,469.0
flow_16_5,460.0,487.0
flow_10_31,460.0,496.0
flow_10_32,462.0,500.0
flow_16_6,462.0,489.0
flow_11_28,480.0,505.0
flow_17_12,481.0,536.0
flow_11_29,482.0,508.0
flow_11_30,496.0,521.0
flow_11_31,499.0,524.0
flow_10_33,500.0,525.0
flow_10_34,502.0,528.0
flow_10_35,505.0,530.0
flow_10_36,507.0,556.0
flow_10_37,517.0,560.0
flow_10_38,520.0,576.0
flow_17_13,521.0,549.0
flow_16_7,540.0,596.0
flow_10_39,550.0,580.0
flow_11_32,550.0,577.0
flow_10_40,552.0,582.0
flow_11_33,553.0,579.0
flow_11_34,555.0,582.0
flow_11_35,557.0,584.0
flow_11_36,560.0,587.0
flow_17_14,561.0,596.0
flow_11_37,562.0,589.0
flow_10_41,580.0,626.0
flow_10_42,587.0,630.0
flow_16_8,590.0,617.0
flow_11_38,590.0,626.0
flow_10_43,590.0,632.0
flow_11_39,592.0,630.0
flow_16_9,592.0,619.0
flow_10_44,592.0,635.0
flow_11_40,595.0,632.0
flow_16_10,597.0,656.0
flow_11_41,597.0,635.0
flow_10_45,598.0,637.0
flow_17_15,601.0,656.0
flow_11_42,620.0,645.0
flow_11_43,622.0,648.0
flow_10_46,640.0,667.0
flow_17_16,641.0,676.0
flow_10_47,642.0,669.0
flow_11_44,649.0,686.0
flow_11_45,652.0,689.0
flow_10_48,657.0,686.0
flow_10_49,660.0,689.0
flow_11_46,666.0,692.0
flow_11_47,669.0,695.0
flow_10_50,679.0,726.0
flow_17_17,681.0,746.0
flow_10_51,682.0,730.0
flow_16_11,710.0,746.0
flow_11_48,710.0,735.0
flow_11_49,712.0,738.0
flow_11_50,715.0,740.0
flow_11_51,717.0,756.0
flow_10_52,720.0,756.0
flow_17_18,721.0,750.0
flow_10_53,722.0,760.0
flow_11_52,726.0,760.0
flow_11_53,729.0,762.0
flow_16_12,730.0,786.0
flow_16_13,732.0,790.0
flow_11_54,733.0,765.0
flow_10_54,740.0,765.0
flow_10_55,742.0,768.0
flow_10_56,745.0,770.0
flow_10_57,757.0,796.0
flow_10_58,760.0,800.0
flow_17_19,761.0,789.0
flow_10_59,766.0,816.0
flow_11_55,770.0,797.0
flow_10_60,789.0,820.0
flow_16_14,790.0,856.0
flow_11_56,790.0,816.0
flow_10_61,792.0,836.0
flow_11_57,793.0,819.0
flow_11_58,795.0,821.0
flow_17_20,801.0,856.0
flow_10_62,819.0,844.0
flow_10_63,822.0,847.0
flow_10_64,826.0,851.0
flow_11_59,827.0,866.0
flow_11_60,830.0,870.0
flow_11_61,832.0,886.0
flow_17_21,841.0,876.0
flow_16_15,849.0,876.0
flow_10_65,849.0,886.0
flow_16_16,851.0,879.0
flow_10_66,852.0,890.0
flow_11_62,860.0,890.0
flow_11_63,863.0,892.0
flow_10_67,869.0,894.0
flow_11_64,877.0,902.0
flow_11_65,880.0,905.0
flow_17_22,881.0,916.0
flow_10_68,890.0,926.0
flow_17_23,921.0,976.0
flow_11_66,930.0,966.0
flow_10_69,930.0,966.0
flow_11_67,932.0,970.0
flow_10_70,932.0,970.0
flow_16_17,940.0,976.0
flow_16_18,942.0,980.0
flow_10_71,960.0,987.0
flow_17_24,961.0,996.0
flow_10_72,962.0,989.0
flow_10_73,965.0,1006.0
flow_10_74,967.0,1010.0
flow_11_68,970.0,1006.0
flow_11_69,972.0,1009.0
flow_11_70,975.0,1012.0
flow_11_71,977.0,1015.0
flow_10_75,977.0,1012.0
flow_11_72,980.0,1017.0
flow_10_76,980.0,1015.0
flow_11_73,982.0,1020.0
flow_11_74,985.0,1022.0
flow_16_19,990.0,1036.0
flow_16_20,992.0,1040.0
flow_11_75,994.0,1025.0
flow_10_77,997.0,1022.0
flow_11_76,997.0,1027.0
flow_10_78,1000.0,1025.0
flow_17_25,1001.0,1036.0
flow_11_77,1019.0,1046.0
flow_10_79,1027.0,1066.0
flow_10_80,1030.0,1070.0
flow_10_81,1032.0,1086.0
flow_17_26,1041.0,1076.0
flow_16_21,1060.0,1096.0
flow_11_78,1067.0,1106.0
flow_10_82,1069.0,1106.0
flow_11_79,1070.0,1110.0
flow_11_80,1072.0,1126.0
flow_10_83,1072.0,1110.0
flow_17_27,1081.0,1116.0
flow_11_81,1090.0,1130.0
flow_11_82,1093.0,1146.0
flow_11_83,1109.0,1150.0
flow_16_22,1110.0,1137.0
flow_10_84,1120.0,1147.0
flow_17_28,1121.0,1196.0
flow_10_85,1122.0,1149.0
flow_11_84,1130.0,1155.0
flow_11_85,1132.0,1158.0
flow_10_86,1140.0,1186.0
flow_10_87,1142.0,1190.0
flow_11_86,1159.0,1186.0
flow_11_87,1161.0,1189.0
flow_17_29,1161.0,1200.0
flow_11_88,1164.0,1206.0
flow_11_89,1166.0,1210.0
flow_10_88,1170.0,1206.0
flow_10_89,1172.0,1210.0
flow_10_90,1190.0,1226.0
flow_11_90,1190.0,1226.0
flow_16_23,1190.0,1217.0
flow_11_91,1192.0,1230.0
flow_10_91,1192.0,1230.0
flow_16_24,1192.0,1219.0
flow_17_30,1201.0,1286.0
flow_10_92,1220.0,1245.0
flow_11_92,1220.0,1245.0
flow_10_93,1222.0,1248.0
flow_11_93,1224.0,1249.0
flow_10_94,1225.0,1250.0
flow_10_95,1227.0,1266.0
flow_11_94,1227.0,1266.0
flow_10_96,1230.0,1270.0
flow_10_97,1232.0,1272.0
flow_17_31,1241.0,1290.0
flow_11_95,1244.0,1270.0
flow_11_96,1247.0,1273.0
flow_11_97,1249.0,1275.0
flow_10_98,1250.0,1275.0
flow_10_99,1252.0,1278.0
flow_10_100,1258.0,1306.0
flow_16_25,1260.0,1287.0
flow_10_101,1270.0,1310.0
flow_16_26,1280.0,1316.0
flow_17_32,1281.0,1316.0
flow_16_27,1282.0,1320.0
flow_11_98,1290.0,1326.0
flow_11_99,1297.0,1330.0
flow_11_100,1300.0,1332.0
flow_10_102,1310.0,1335.0
flow_10_103,1312.0,1338.0
flow_17_33,1321.0,1406.0
flow_11_101,1330.0,1355.0
flow_11_102,1332.0,1358.0
flow_11_103,1335.0,1360.0
flow_10_104,1340.0,1376.0
flow_10_105,1342.0,1380.0
flow_11_104,1344.0,1376.0
flow_10_106,1345.0,1382.0
flow_11_105,1347.0,1380.0
flow_10_107,1357.0,1385.0
flow_10_108,1360.0,1387.0
flow_17_34,1361.0,1410.0
flow_10_109,1366.0,1391.0
flow_16_28,1380.0,1407.0
flow_11_106,1380.0,1416.0
flow_16_29,1382.0,1409.0
flow_11_107,1383.0,1420.0
flow_10_110,1390.0,1417.0
flow_17_35,1401.0,1456.0
flow_11_108,1410.0,1435.0
flow_10_111,1410.0,1435.0
flow_11_109,1417.0,1442.0
flow_11_110,1420.0,1445.0
flow_11_111,1422.0,1447.0
flow_10_112,1430.0,1466.0
flow_10_113,1432.0,1470.0
flow_10_114,1437.0,1472.0
flow_10_115,1440.0,1475.0
flow_16_30,1440.0,1486.0
flow_17_36,1441.0,1486.0
flow_16_31,1442.0,1490.0
flow_10_116,1460.0,1506.0
flow_11_112,1460.0,1506.0
flow_11_113,1462.0,1510.0
flow_17_37,1481.0,1566.0
flow_16_32,1490.0,1566.0
flow_11_114,1490.0,1526.0
flow_11_115,1492.0,1529.0
flow_11_116,1495.0,1532.0
flow_10_117,1500.0,1527.0
flow_10_118,1502.0,1529.0
flow_11_117,1507.0,1535.0
flow_11_118,1514.0,1539.0
flow_11_119,1517.0,1542.0
flow_10_119,1520.0,1545.0
flow_17_38,1521.0,1570.0
flow_10_120,1522.0,1548.0
flow_10_121,1525.0,1550.0
flow_10_122,1527.0,1553.0
flow_10_123,1547.0,1576.0
flow_10_124,1550.0,1579.0
flow_11_120,1560.0,1585.0
flow_17_39,1561.0,1626.0
flow_11_121,1562.0,1588.0
flow_11_122,1577.0,1602.0
flow_10_125,1580.0,1605.0
flow_11_123,1580.0,1605.0
flow_10_126,1582.0,1608.0
flow_10_127,1587.0,1612.0
flow_16_33,1590.0,1626.0
flow_16_34,1592.0,1630.0
flow_10_128,1594.0,1619.0
flow_17_40,1601.0,1630.0
flow_10_129,1606.0,1636.0
flow_11_124,1610.0,1637.0
flow_11_125,1612.0,1639.0
flow_16_35,1620.0,1647.0
flow_11_126,1639.0,1664.0
flow_10_130,1639.0,1664.0
flow_17_41,1641.0,1676.0
flow_11_127,1641.0,1666.0
flow_10_131,1642.0,1667.0
flow_10_132,1644.0,1669.0
flow_11_128,1644.0,1669.0
flow_11_129,1646.0,1671.0
flow_16_36,1646.0,1676.0
flow_16_37,1648.0,1680.0
flow_11_130,1669.0,1696.0
flow_10_133,1670.0,1697.0
flow_11_131,1671.0,1699.0
flow_10_134,1672.0,1699.0
flow_17_42,1681.0,1726.0
flow_11_132,1690.0,1717.0
flow_11_133,1692.0,1719.0
flow_10_135,1710.0,1737.0
flow_10_136,1712.0,1739.0
flow_11_134,1720.0,1745.0
flow_17_43,1721.0,1776.0
flow_11_135,1723.0,1748.0
flow_10_137,1729.0,1766.0
flow_10_138,1732.0,1770.0
flow_11_136,1750.0,1786.0
