,enter_time,leave_time
flow_5_0,40.0,65.0
flow_5_1,43.0,68.0
flow_5_2,55.0,86.0
flow_5_3,80.0,105.0
flow_5_4,82.0,108.0
flow_5_5,91.0,116.0
flow_20_0,100.0,146.0
flow_5_6,103.0,128.0
flow_4_0,113.0,138.0
flow_5_7,115.0,140.0
flow_21_0,130.0,166.0
flow_5_8,140.0,186.0
flow_5_9,142.0,190.0
flow_20_1,150.0,196.0
flow_5_10,151.0,206.0
flow_4_1,170.0,206.0
flow_5_11,170.0,210.0
flow_4_2,172.0,210.0
flow_21_1,180.0,226.0
flow_5_12,190.0,215.0
flow_20_2,190.0,226.0
flow_5_13,192.0,218.0
flow_5_14,199.0,236.0
flow_4_3,200.0,236.0
flow_4_4,202.0,240.0
flow_4_5,220.0,245.0
flow_4_6,222.0,248.0
flow_4_7,225.0,250.0
flow_4_8,227.0,266.0
flow_5_15,230.0,266.0
flow_5_16,232.0,270.0
flow_20_3,240.0,276.0
flow_21_2,240.0,276.0
flow_21_3,242.0,280.0
flow_5_17,250.0,286.0
flow_5_18,252.0,290.0
flow_4_9,260.0,287.0
flow_4_10,262.0,289.0
flow_4_11,267.0,292.0
flow_20_4,270.0,306.0
flow_4_12,271.0,296.0
flow_5_19,290.0,317.0
flow_4_13,290.0,316.0
flow_5_20,292.0,319.0
flow_4_14,293.0,319.0
flow_20_5,299.0,336.0
flow_20_6,302.0,340.0
flow_5_21,310.0,346.0
flow_5_22,312.0,350.0
flow_5_23,315.0,352.0
flow_5_24,319.0,355.0
flow_21_4,330.0,366.0
flow_4_15,337.0,376.0
flow_4_16,340.0,380.0
flow_5_25,350.0,377.0
flow_5_26,352.0,379.0
flow_21_5,360.0,406.0
flow_21_6,362.0,410.0
flow_5_27,370.0,395.0
flow_4_17,370.0,395.0
flow_5_28,372.0,398.0
flow_4_18,372.0,398.0
flow_4_19,377.0,417.0
flow_20_7,380.0,407.0
flow_4_20,380.0,420.0
flow_5_29,390.0,417.0
