,enter_time,leave_time
flow_18_0,1.0,29.0
flow_18_1,41.0,106.0
flow_18_2,81.0,110.0
flow_1_0,100.0,127.0
flow_1_1,102.0,129.0
flow_0_0,120.0,156.0
flow_18_3,121.0,196.0
flow_0_1,123.0,160.0
flow_1_2,130.0,157.0
flow_1_3,132.0,159.0
flow_1_4,137.0,176.0
flow_1_5,140.0,180.0
flow_1_6,142.0,182.0
flow_1_7,145.0,185.0
flow_0_2,150.0,176.0
flow_0_3,153.0,179.0
flow_0_4,155.0,181.0
flow_0_5,157.0,184.0
flow_18_4,161.0,200.0
flow_0_6,164.0,189.0
flow_0_7,169.0,206.0
flow_1_8,180.0,207.0
flow_0_8,181.0,209.0
flow_1_9,197.0,246.0
flow_1_10,200.0,250.0
flow_18_5,201.0,266.0
flow_0_9,207.0,246.0
flow_0_10,210.0,250.0
flow_1_11,217.0,252.0
flow_1_12,220.0,255.0
flow_0_11,226.0,252.0
flow_1_13,239.0,286.0
flow_18_6,241.0,270.0
flow_1_14,242.0,290.0
flow_18_7,281.0,336.0
flow_0_12,290.0,317.0
flow_0_13,292.0,319.0
flow_0_14,307.0,346.0
flow_1_15,310.0,346.0
flow_0_15,310.0,350.0
flow_1_16,312.0,350.0
flow_0_16,312.0,352.0
flow_1_17,315.0,352.0
flow_0_17,315.0,355.0
flow_1_18,317.0,355.0
flow_19_0,317.0,386.0
flow_0_18,317.0,357.0
flow_19_1,320.0,390.0
flow_0_19,320.0,360.0
flow_1_19,320.0,357.0
flow_18_8,321.0,386.0
flow_1_20,322.0,360.0
flow_1_21,340.0,365.0
flow_1_22,342.0,368.0
flow_0_20,360.0,416.0
flow_1_23,360.0,416.0
flow_18_9,361.0,390.0
flow_1_24,362.0,420.0
flow_1_25,380.0,422.0
flow_1_26,382.0,425.0
flow_0_21,390.0,420.0
flow_0_22,392.0,422.0
flow_0_23,395.0,425.0
flow_1_27,400.0,427.0
flow_18_10,401.0,436.0
flow_1_28,417.0,456.0
flow_19_2,420.0,445.0
flow_1_29,420.0,460.0
flow_19_3,422.0,448.0
flow_1_30,422.0,476.0
flow_19_4,440.0,467.0
flow_18_11,441.0,469.0
flow_19_5,442.0,469.0
flow_19_6,445.0,536.0
flow_0_24,450.0,477.0
flow_1_31,450.0,480.0
flow_0_25,452.0,479.0
flow_1_32,452.0,482.0
flow_0_26,457.0,482.0
flow_0_27,460.0,485.0
flow_1_33,477.0,502.0
flow_0_28,477.0,502.0
flow_0_29,480.0,505.0
flow_1_34,480.0,505.0
flow_18_12,481.0,536.0
flow_1_35,497.0,522.0
flow_1_36,500.0,525.0
flow_1_37,502.0,527.0
flow_0_30,507.0,556.0
flow_0_31,510.0,560.0
flow_0_32,512.0,562.0
flow_0_33,515.0,565.0
flow_0_34,517.0,567.0
flow_0_35,520.0,570.0
flow_18_13,521.0,576.0
flow_0_36,522.0,586.0
flow_0_37,540.0,590.0
flow_1_38,550.0,586.0
flow_1_39,552.0,590.0
flow_1_40,555.0,606.0
flow_1_41,557.0,609.0
flow_18_14,561.0,626.0
flow_1_42,580.0,636.0
flow_0_38,580.0,607.0
flow_0_39,582.0,609.0
flow_19_7,590.0,626.0
flow_1_43,597.0,640.0
flow_1_44,600.0,656.0
flow_18_15,601.0,630.0
flow_1_45,602.0,660.0
flow_1_46,620.0,662.0
flow_0_40,620.0,656.0
flow_0_41,622.0,660.0
flow_0_42,625.0,662.0
flow_0_43,627.0,665.0
flow_18_16,641.0,696.0
flow_0_44,649.0,686.0
flow_1_47,650.0,686.0
flow_0_45,651.0,690.0
flow_1_48,653.0,690.0
flow_1_49,669.0,706.0
flow_0_46,669.0,706.0
flow_1_50,672.0,710.0
flow_1_51,674.0,712.0
flow_18_17,681.0,736.0
flow_0_47,689.0,714.0
flow_19_8,690.0,736.0
flow_0_48,691.0,716.0
flow_19_9,692.0,740.0
flow_1_52,697.0,722.0
flow_1_53,700.0,725.0
flow_0_49,709.0,756.0
flow_0_50,711.0,760.0
flow_1_54,719.0,756.0
flow_19_10,720.0,766.0
flow_18_18,721.0,766.0
flow_1_55,722.0,760.0
flow_19_11,722.0,770.0
flow_0_51,727.0,776.0
flow_0_52,730.0,780.0
flow_1_56,737.0,776.0
flow_1_57,742.0,779.0
flow_0_53,747.0,796.0
flow_0_54,750.0,800.0
flow_19_12,760.0,816.0
flow_18_19,761.0,816.0
