,enter_time,leave_time
flow_7_0,40.0,67.0
flow_7_1,43.0,69.0
flow_7_2,55.0,80.0
flow_21_0,58.0,196.0
flow_7_3,67.0,92.0
flow_7_4,90.0,115.0
flow_7_5,93.0,118.0
flow_7_6,120.0,145.0
flow_7_7,122.0,148.0
flow_6_0,127.0,152.0
flow_7_8,127.0,152.0
flow_6_1,130.0,155.0
flow_6_2,136.0,161.0
flow_7_9,150.0,175.0
flow_7_10,153.0,178.0
flow_6_3,160.0,185.0
flow_7_11,163.0,188.0
flow_20_0,170.0,197.0
flow_6_4,179.0,206.0
flow_7_12,180.0,206.0
flow_7_13,187.0,226.0
flow_6_5,194.0,226.0
flow_6_6,197.0,230.0
flow_21_1,200.0,236.0
flow_21_2,202.0,240.0
flow_20_1,210.0,237.0
flow_7_14,210.0,246.0
flow_7_15,213.0,250.0
flow_20_2,230.0,257.0
flow_21_3,230.0,257.0
flow_7_16,230.0,266.0
flow_7_17,235.0,269.0
flow_7_18,247.0,273.0
flow_21_4,249.0,336.0
flow_7_19,259.0,316.0
flow_6_7,260.0,316.0
flow_6_8,262.0,319.0
flow_6_9,265.0,322.0
flow_6_10,267.0,325.0
flow_20_3,269.0,336.0
flow_21_5,269.0,340.0
flow_6_11,270.0,327.0
flow_7_20,271.0,320.0
flow_7_21,290.0,322.0
flow_6_12,300.0,330.0
flow_6_13,302.0,346.0
flow_7_22,310.0,346.0
flow_7_23,312.0,350.0
flow_7_24,319.0,366.0
flow_20_4,330.0,357.0
flow_7_25,331.0,370.0
flow_20_5,332.0,359.0
flow_21_6,340.0,406.0
flow_21_7,342.0,410.0
flow_7_26,343.0,372.0
flow_6_14,347.0,372.0
flow_20_6,350.0,406.0
flow_6_15,350.0,375.0
flow_6_16,352.0,377.0
flow_7_27,355.0,380.0
flow_6_17,370.0,395.0
flow_6_18,372.0,398.0
flow_6_19,377.0,416.0
flow_6_20,380.0,420.0
flow_7_28,380.0,416.0
flow_7_29,382.0,420.0
flow_6_21,399.0,424.0
flow_6_22,401.0,426.0
flow_20_7,410.0,456.0
flow_7_30,410.0,446.0
flow_7_31,412.0,450.0
flow_21_8,420.0,456.0
flow_21_9,422.0,460.0
flow_6_23,430.0,466.0
flow_6_24,434.0,470.0
flow_6_25,437.0,472.0
flow_7_32,440.0,467.0
flow_20_8,440.0,486.0
flow_7_33,442.0,469.0
flow_7_34,445.0,472.0
flow_7_35,451.0,476.0
flow_6_26,454.0,479.0
flow_6_27,457.0,496.0
flow_6_28,461.0,500.0
flow_7_36,470.0,497.0
flow_6_29,480.0,516.0
flow_6_30,487.0,520.0
flow_21_10,490.0,526.0
flow_6_31,490.0,546.0
flow_7_37,490.0,517.0
flow_7_38,492.0,519.0
flow_20_9,500.0,527.0
flow_20_10,502.0,529.0
flow_7_39,510.0,546.0
flow_7_40,513.0,550.0
flow_21_11,520.0,596.0
flow_7_41,523.0,552.0
flow_6_32,550.0,577.0
flow_7_42,550.0,577.0
flow_6_33,552.0,579.0
flow_7_43,552.0,579.0
flow_6_34,555.0,582.0
flow_6_35,557.0,584.0
flow_7_44,559.0,584.0
flow_6_36,560.0,587.0
flow_21_12,570.0,600.0
flow_7_45,580.0,607.0
flow_6_37,580.0,606.0
flow_7_46,583.0,609.0
flow_7_47,595.0,636.0
flow_6_38,597.0,636.0
flow_6_39,600.0,640.0
flow_7_48,607.0,640.0
flow_20_11,610.0,646.0
flow_20_12,612.0,650.0
flow_21_13,620.0,647.0
flow_21_14,622.0,649.0
flow_6_40,627.0,656.0
flow_20_13,630.0,676.0
flow_6_41,630.0,660.0
flow_7_49,640.0,665.0
flow_7_50,642.0,668.0
flow_6_42,647.0,696.0
flow_6_43,650.0,700.0
flow_7_51,660.0,696.0
flow_7_52,663.0,700.0
flow_7_53,667.0,702.0
flow_6_44,669.0,702.0
flow_21_15,670.0,746.0
flow_6_45,671.0,705.0
flow_7_54,679.0,705.0
flow_20_14,689.0,746.0
flow_6_46,689.0,714.0
flow_6_47,691.0,716.0
flow_7_55,700.0,725.0
flow_7_56,703.0,728.0
flow_6_48,710.0,735.0
flow_6_49,712.0,738.0
flow_7_57,715.0,740.0
flow_6_50,726.0,756.0
flow_7_58,727.0,756.0
flow_6_51,729.0,760.0
flow_20_15,729.0,776.0
flow_7_59,739.0,764.0
flow_6_52,747.0,786.0
flow_7_60,760.0,787.0
flow_7_61,763.0,789.0
flow_6_53,769.0,806.0
