,enter_time,leave_time
flow_3_0,1.0,36.0
flow_3_1,13.0,41.0
flow_3_2,25.0,53.0
flow_3_3,37.0,65.0
flow_3_4,49.0,86.0
flow_22_0,60.0,96.0
flow_3_5,61.0,90.0
flow_3_6,73.0,116.0
flow_22_1,80.0,146.0
flow_3_7,85.0,120.0
flow_3_8,97.0,136.0
flow_3_9,109.0,139.0
flow_3_10,121.0,156.0
flow_3_11,133.0,161.0
flow_22_2,140.0,216.0
flow_3_12,145.0,173.0
flow_3_13,157.0,185.0
flow_2_0,157.0,182.0
flow_2_1,160.0,185.0
flow_2_2,163.0,188.0
flow_3_14,169.0,197.0
flow_3_15,181.0,209.0
flow_2_3,190.0,236.0
flow_3_16,193.0,236.0
flow_3_17,205.0,240.0
flow_22_3,210.0,256.0
flow_22_4,212.0,260.0
flow_3_18,217.0,245.0
flow_23_0,217.0,256.0
flow_23_1,220.0,260.0
flow_3_19,229.0,266.0
flow_2_4,230.0,266.0
flow_2_5,232.0,270.0
flow_2_6,235.0,272.0
flow_2_7,237.0,275.0
flow_3_20,241.0,270.0
flow_3_21,253.0,281.0
flow_22_5,260.0,366.0
flow_2_8,260.0,306.0
flow_2_9,262.0,310.0
flow_2_10,265.0,312.0
flow_3_22,265.0,306.0
flow_3_23,277.0,310.0
flow_22_6,280.0,370.0
flow_3_24,289.0,317.0
flow_2_11,300.0,336.0
flow_3_25,301.0,336.0
flow_2_12,303.0,340.0
flow_3_26,313.0,341.0
flow_2_13,320.0,345.0
flow_3_27,325.0,353.0
flow_2_14,331.0,356.0
flow_2_15,334.0,359.0
flow_3_28,337.0,376.0
flow_2_16,338.0,376.0
flow_3_29,349.0,379.0
flow_2_17,359.0,396.0
flow_23_2,360.0,387.0
flow_3_30,361.0,396.0
flow_23_3,362.0,389.0
flow_2_18,363.0,400.0
flow_22_7,370.0,406.0
flow_22_8,372.0,410.0
flow_3_31,373.0,401.0
flow_2_19,380.0,416.0
flow_23_4,380.0,407.0
flow_2_20,383.0,420.0
flow_3_32,385.0,416.0
flow_3_33,397.0,456.0
flow_23_5,399.0,426.0
flow_22_9,400.0,427.0
flow_23_6,401.0,429.0
flow_3_34,409.0,460.0
flow_2_21,420.0,456.0
flow_3_35,421.0,462.0
flow_2_22,423.0,460.0
flow_3_36,433.0,465.0
flow_22_10,440.0,506.0
flow_3_37,445.0,473.0
flow_3_38,457.0,485.0
flow_2_23,460.0,485.0
flow_2_24,462.0,488.0
