,enter_time,leave_time
flow_6_0,31.0,66.0
flow_6_1,43.0,70.0
flow_6_2,70.0,95.0
flow_6_3,72.0,98.0
flow_6_4,79.0,104.0
flow_6_5,91.0,116.0
flow_6_6,103.0,146.0
flow_6_7,115.0,150.0
flow_7_0,127.0,152.0
flow_7_1,130.0,155.0
flow_15_0,130.0,186.0
flow_14_0,150.0,186.0
flow_7_2,160.0,196.0
flow_7_3,162.0,200.0
flow_15_1,180.0,207.0
flow_15_2,182.0,209.0
flow_14_1,190.0,215.0
flow_6_8,200.0,236.0
flow_6_9,202.0,240.0
flow_15_3,210.0,246.0
flow_14_2,217.0,246.0
flow_7_4,220.0,256.0
flow_6_10,220.0,256.0
flow_6_11,222.0,260.0
flow_7_5,222.0,260.0
flow_6_12,225.0,262.0
flow_6_13,227.0,265.0
flow_6_14,230.0,267.0
flow_6_15,232.0,270.0
flow_7_6,240.0,265.0
flow_7_7,242.0,268.0
flow_7_8,260.0,296.0
flow_7_9,262.0,300.0
flow_7_10,267.0,302.0
flow_7_11,270.0,305.0
flow_6_16,270.0,296.0
flow_6_17,273.0,299.0
flow_6_18,290.0,315.0
flow_6_19,293.0,318.0
flow_6_20,295.0,320.0
flow_6_21,297.0,323.0
flow_7_12,299.0,324.0
flow_6_22,300.0,325.0
flow_7_13,301.0,326.0
flow_7_14,304.0,329.0
flow_6_23,320.0,356.0
flow_6_24,322.0,360.0
flow_14_3,330.0,376.0
flow_15_4,330.0,376.0
flow_14_4,332.0,380.0
flow_15_5,332.0,380.0
flow_6_25,340.0,365.0
flow_6_26,343.0,368.0
flow_7_15,350.0,396.0
flow_7_16,352.0,400.0
flow_14_5,360.0,385.0
flow_6_27,360.0,396.0
flow_15_6,390.0,415.0
flow_6_28,390.0,436.0
flow_6_29,392.0,440.0
flow_15_7,392.0,418.0
flow_7_17,400.0,436.0
flow_7_18,403.0,440.0
flow_14_6,410.0,456.0
flow_6_30,410.0,442.0
flow_14_7,412.0,459.0
flow_6_31,412.0,445.0
flow_7_19,414.0,442.0
flow_6_32,415.0,447.0
flow_7_20,417.0,445.0
flow_15_8,420.0,456.0
flow_6_33,427.0,466.0
flow_7_21,439.0,467.0
flow_7_22,442.0,469.0
flow_14_8,456.0,496.0
flow_7_23,457.0,482.0
flow_14_9,459.0,500.0
flow_6_34,460.0,485.0
flow_7_24,460.0,485.0
flow_7_25,462.0,487.0
flow_6_35,462.0,488.0
flow_7_26,465.0,490.0
flow_6_36,465.0,490.0
flow_7_27,467.0,517.0
flow_7_28,470.0,520.0
flow_7_29,489.0,523.0
flow_7_30,491.0,525.0
flow_7_31,494.0,527.0
flow_7_32,496.0,530.0
flow_15_9,500.0,556.0
flow_6_37,500.0,525.0
flow_15_10,502.0,560.0
flow_6_38,502.0,528.0
flow_6_39,505.0,530.0
flow_6_40,511.0,536.0
flow_6_41,530.0,566.0
flow_6_42,535.0,569.0
flow_7_33,540.0,567.0
flow_7_34,543.0,569.0
flow_6_43,547.0,586.0
flow_15_11,559.0,616.0
flow_14_10,560.0,616.0
flow_15_12,562.0,620.0
flow_7_35,567.0,606.0
flow_6_44,570.0,606.0
flow_7_36,570.0,610.0
flow_6_45,573.0,610.0
flow_7_37,574.0,646.0
flow_7_38,577.0,650.0
flow_15_13,579.0,622.0
flow_7_39,580.0,652.0
flow_6_46,590.0,646.0
flow_14_11,610.0,666.0
flow_14_12,612.0,670.0
flow_6_47,630.0,655.0
flow_6_48,632.0,658.0
flow_6_49,635.0,660.0
flow_7_40,636.0,661.0
flow_6_50,637.0,686.0
flow_7_41,638.0,686.0
flow_14_13,639.0,746.0
flow_6_51,643.0,690.0
flow_15_14,647.0,746.0
flow_6_52,660.0,692.0
flow_6_53,667.0,695.0
flow_6_54,679.0,726.0
flow_7_42,680.0,726.0
flow_7_43,682.0,729.0
flow_6_55,691.0,730.0
flow_7_44,700.0,732.0
flow_7_45,702.0,735.0
flow_6_56,703.0,732.0
flow_6_57,715.0,740.0
flow_7_46,720.0,756.0
flow_7_47,722.0,760.0
flow_7_48,725.0,762.0
flow_6_58,727.0,756.0
flow_7_49,727.0,765.0
flow_14_14,730.0,776.0
flow_15_15,730.0,776.0
flow_15_16,732.0,780.0
flow_7_50,736.0,767.0
flow_7_51,738.0,770.0
flow_6_59,739.0,764.0
flow_7_52,760.0,796.0
flow_7_53,762.0,799.0
flow_6_60,770.0,797.0
flow_6_61,772.0,799.0
flow_6_62,775.0,802.0
flow_14_15,800.0,825.0
flow_14_16,802.0,828.0
flow_7_54,817.0,866.0
flow_6_63,820.0,866.0
flow_7_55,820.0,870.0
flow_6_64,822.0,870.0
flow_7_56,824.0,886.0
flow_6_65,825.0,886.0
flow_7_57,827.0,889.0
flow_6_66,827.0,890.0
flow_14_17,830.0,876.0
flow_14_18,832.0,880.0
flow_15_17,840.0,876.0
flow_15_18,842.0,880.0
flow_7_58,849.0,892.0
flow_6_67,850.0,892.0
flow_7_59,851.0,895.0
flow_6_68,852.0,895.0
flow_15_19,859.0,926.0
flow_15_20,862.0,930.0
flow_7_60,870.0,897.0
flow_6_69,890.0,915.0
flow_6_70,892.0,918.0
flow_6_71,895.0,920.0
flow_6_72,897.0,956.0
flow_7_61,900.0,956.0
flow_7_62,902.0,960.0
flow_6_73,920.0,960.0
flow_6_74,922.0,962.0
flow_7_63,929.0,962.0
flow_15_21,930.0,976.0
flow_6_75,931.0,965.0
flow_7_64,932.0,965.0
flow_7_65,934.0,967.0
flow_7_66,936.0,970.0
flow_6_76,943.0,968.0
flow_14_19,950.0,977.0
flow_7_67,970.0,1006.0
flow_14_20,970.0,1026.0
flow_14_21,972.0,1030.0
flow_7_68,972.0,1010.0
flow_15_22,980.0,1026.0
flow_6_77,980.0,1007.0
flow_15_23,982.0,1030.0
flow_6_78,982.0,1009.0
flow_7_69,1000.0,1046.0
flow_6_79,1000.0,1046.0
flow_7_70,1002.0,1049.0
flow_6_80,1002.0,1050.0
flow_14_22,1010.0,1086.0
flow_6_81,1020.0,1052.0
flow_7_71,1020.0,1052.0
flow_7_72,1022.0,1055.0
flow_6_82,1023.0,1055.0
flow_6_83,1027.0,1057.0
flow_7_73,1040.0,1065.0
flow_7_74,1042.0,1068.0
flow_15_24,1050.0,1086.0
flow_6_84,1060.0,1096.0
flow_6_85,1062.0,1100.0
