,enter_time,leave_time
flow_7_0,1.0,29.0
flow_7_1,13.0,41.0
flow_7_2,25.0,53.0
flow_7_3,37.0,65.0
flow_7_4,49.0,77.0
flow_7_5,61.0,96.0
flow_7_6,73.0,101.0
flow_7_7,85.0,116.0
flow_7_8,97.0,146.0
flow_7_9,109.0,150.0
flow_7_10,121.0,152.0
flow_7_11,133.0,161.0
flow_7_12,145.0,176.0
flow_7_13,157.0,196.0
flow_6_0,163.0,196.0
flow_6_1,166.0,200.0
flow_7_14,169.0,199.0
flow_7_15,181.0,216.0
flow_6_2,183.0,216.0
flow_6_3,186.0,220.0
flow_23_0,190.0,266.0
flow_23_1,192.0,270.0
flow_7_16,193.0,221.0
flow_23_2,195.0,376.0
flow_23_3,197.0,379.0
flow_7_17,205.0,256.0
flow_7_18,217.0,260.0
flow_6_4,220.0,256.0
flow_7_19,229.0,276.0
flow_7_20,241.0,280.0
flow_7_21,253.0,282.0
flow_6_5,260.0,285.0
flow_6_6,262.0,288.0
flow_7_22,265.0,293.0
flow_23_4,270.0,406.0
flow_22_0,270.0,376.0
flow_7_23,277.0,316.0
flow_7_24,289.0,319.0
flow_6_7,299.0,324.0
flow_7_25,301.0,329.0
flow_6_8,301.0,326.0
flow_6_9,304.0,329.0
flow_7_26,313.0,341.0
flow_6_10,321.0,346.0
flow_7_27,325.0,353.0
flow_7_28,337.0,386.0
flow_7_29,349.0,390.0
flow_23_5,359.0,410.0
flow_6_11,360.0,387.0
flow_7_30,361.0,416.0
flow_23_6,362.0,456.0
flow_7_31,373.0,420.0
flow_6_12,380.0,416.0
flow_6_13,382.0,420.0
flow_7_32,385.0,422.0
flow_7_33,397.0,425.0
flow_22_1,400.0,456.0
flow_22_2,402.0,460.0
flow_7_34,409.0,437.0
flow_6_14,420.0,445.0
flow_7_35,421.0,449.0
flow_6_15,422.0,448.0
flow_7_36,433.0,466.0
flow_7_37,445.0,473.0
flow_23_7,450.0,516.0
flow_23_8,452.0,520.0
flow_7_38,457.0,485.0
flow_6_16,459.0,484.0
flow_6_17,462.0,487.0
flow_6_18,464.0,489.0
flow_6_19,466.0,492.0
flow_6_20,469.0,494.0
flow_7_39,469.0,497.0
flow_6_21,471.0,497.0
flow_6_22,474.0,499.0
flow_7_40,481.0,536.0
flow_7_41,493.0,540.0
flow_6_23,499.0,536.0
flow_22_3,500.0,546.0
flow_22_4,502.0,549.0
flow_6_24,502.0,540.0
flow_7_42,505.0,576.0
flow_23_9,510.0,546.0
flow_23_10,512.0,550.0
flow_7_43,517.0,580.0
flow_7_44,529.0,606.0
flow_6_25,530.0,576.0
flow_22_5,530.0,566.0
flow_22_6,532.0,570.0
flow_6_26,532.0,580.0
flow_6_27,535.0,606.0
flow_6_28,537.0,610.0
flow_7_45,541.0,610.0
flow_7_46,553.0,612.0
flow_7_47,565.0,615.0
flow_7_48,577.0,617.0
flow_23_11,580.0,626.0
flow_23_12,582.0,630.0
flow_7_49,589.0,620.0
flow_6_29,600.0,636.0
flow_7_50,601.0,636.0
flow_6_30,602.0,640.0
flow_6_31,605.0,642.0
flow_6_32,607.0,645.0
flow_6_33,610.0,647.0
flow_6_34,612.0,650.0
flow_7_51,613.0,641.0
flow_6_35,615.0,666.0
flow_6_36,617.0,670.0
flow_22_7,620.0,676.0
flow_22_8,622.0,680.0
flow_7_52,625.0,666.0
flow_7_53,637.0,670.0
flow_6_37,639.0,686.0
flow_22_9,640.0,726.0
flow_6_38,641.0,690.0
flow_22_10,642.0,730.0
flow_7_54,649.0,686.0
flow_7_55,661.0,690.0
flow_7_56,673.0,701.0
flow_6_39,680.0,705.0
flow_6_40,682.0,708.0
flow_7_57,685.0,713.0
flow_23_13,690.0,726.0
flow_22_11,690.0,796.0
flow_22_12,692.0,800.0
flow_23_14,692.0,730.0
flow_7_58,697.0,756.0
flow_6_41,700.0,756.0
flow_6_42,702.0,759.0
flow_7_59,709.0,760.0
flow_22_13,710.0,802.0
flow_22_14,712.0,805.0
flow_6_43,720.0,762.0
flow_7_60,721.0,762.0
flow_7_61,733.0,765.0
flow_7_62,745.0,786.0
flow_22_15,750.0,807.0
flow_7_63,757.0,790.0
flow_7_64,769.0,826.0
flow_6_44,770.0,826.0
flow_6_45,772.0,829.0
flow_6_46,776.0,856.0
flow_6_47,778.0,859.0
